,cantonId,case_inz_entries_7dayAverage_last_2,pred_week_case_inz_entries_7dayAverage_0,pred_week_case_inz_entries_7dayAverage_1,output_case_inz_entries_7dayAverage_0,output_case_inz_entries_7dayAverage_1,iteration
82,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,3
83,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,3
84,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,3
85,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,3
86,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,3
87,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,3
88,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,3
89,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,3
90,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,3
91,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,3
92,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,3
93,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,3
94,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,3
95,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,3
96,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,3
97,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,3
98,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,3
99,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,3
100,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,3
101,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,3
102,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,3
103,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,3
104,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,4
105,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,4
106,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,4
107,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,4
108,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,4
109,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,4
110,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,4
111,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,4
112,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,4
113,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,4
114,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,4
115,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,4
116,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,4
117,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,4
118,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,4
119,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,4
120,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,4
121,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,4
122,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,4
123,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,4
124,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,4
125,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,4
126,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,4
127,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,4
128,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,4
129,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,4
130,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,5
131,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,5
132,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,5
133,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,5
134,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,5
135,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,5
136,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,5
137,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,5
138,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,5
139,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,5
140,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,5
141,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,5
142,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,5
143,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,5
144,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,5
145,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,5
146,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,5
147,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,5
148,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,5
149,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,5
150,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,5
151,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,5
152,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,5
153,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,5
154,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,5
155,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,5
156,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,6
157,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,6
158,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,6
159,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,6
160,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,6
161,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,6
162,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,6
163,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,6
164,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,6
165,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,6
166,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,6
167,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,6
168,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,6
169,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,6
170,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,6
171,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,6
172,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,6
173,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,6
174,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,6
175,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,6
176,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,6
177,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,6
178,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,6
179,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,6
180,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,6
181,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,6
182,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,7
183,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,7
184,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,7
185,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,7
186,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,7
187,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,7
188,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,7
189,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,7
190,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,7
191,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,7
192,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,7
193,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,7
194,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,7
195,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,7
196,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,7
197,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,7
198,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,7
199,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,7
200,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,7
201,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,7
202,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,7
203,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,7
204,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,7
205,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,7
206,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,7
207,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,7
208,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,8
209,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,8
210,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,8
211,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,8
212,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,8
213,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,8
214,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,8
215,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,8
216,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,8
217,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,8
218,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,8
219,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,8
220,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,8
221,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,8
222,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,8
223,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,8
224,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,8
225,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,8
226,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,8
227,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,8
228,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,8
229,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,8
230,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,8
231,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,8
232,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,8
233,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,8
234,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,9
235,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,9
236,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,9
237,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,9
238,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,9
239,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,9
240,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,9
241,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,9
242,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,9
243,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,9
244,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,9
245,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,9
246,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,9
247,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,9
248,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,9
249,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,9
250,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,9
251,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,9
252,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,9
253,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,9
254,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,9
255,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,9
256,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,9
257,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,9
258,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,9
259,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,9
260,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,10
261,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,10
262,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,10
263,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,10
264,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,10
265,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,10
266,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,10
267,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,10
268,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,10
269,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,10
270,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,10
271,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,10
272,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,10
273,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,10
274,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,10
275,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,10
276,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,10
277,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,10
278,SZ,38.72285714285714,39.90901670975652,38.036917339142256,47.44714285714286,62.58285714285715,10
279,TG,45.33,46.730252207859856,43.48993904792344,61.22285714285714,64.13571428571429,10
280,TI,66.20857142857143,58.36061103418757,52.14520733268819,65.47428571428573,72.83285714285714,10
281,UR,34.64,38.33607045081929,36.8351992501894,34.64,40.86857142857143,10
282,VD,38.87857142857143,35.847918091697835,34.281171053854266,37.511428571428574,30.981428571428573,10
283,VS,35.47428571428572,33.80940538656423,32.63023280902509,32.70285714285714,29.397142857142857,10
284,ZG,38.05142857142857,34.859710580832925,33.82494052709396,36.03857142857142,41.184285714285714,10
285,ZH,44.4,41.87369198431248,39.56158073500103,53.30714285714286,54.89571428571429,10
286,AG,44.74,43.04477890114903,40.25827307345894,53.36571428571428,59.96857142857143,11
287,AI,25.685714285714287,30.597244306967408,30.371759607945016,40.74571428571429,34.54285714285714,11
288,AR,47.66571428571429,48.652091798684644,44.7384992902532,52.04571428571428,49.46857142857143,11
289,BE,37.64142857142857,37.92293538708075,36.21633658115835,46.08,48.512857142857136,11
290,BL,46.635714285714286,44.94212728114962,41.357703042229545,55.8657142857143,51.27428571428571,11
291,BS,47.34,45.779213905380594,42.26534586303998,50.84285714285714,51.862857142857145,11
292,FR,34.050000000000004,33.76933878812851,32.962637732988625,30.58714285714285,29.07857142857143,11
293,GE,36.44285714285714,30.24374775988628,29.55800328965392,30.40571428571429,30.29285714285714,11
294,GL,29.211428571428574,41.64520269939752,39.49459128827027,57.71857142857142,58.42428571428572,11
295,GR,43.93,43.94615376297626,41.03544955362102,49.6,55.55714285714286,11
296,JU,31.645714285714284,26.576977250543685,26.812997653826116,26.01714285714285,40.57714285714286,11
297,LU,36.68857142857143,38.81782620724807,37.03845624902661,46.19714285714286,58.89142857142857,11
298,NE,45.40857142857142,35.93836633908841,34.49309012435453,36.42285714285714,32.61714285714286,11
299,NW,23.211428571428574,34.43474041339364,33.513155286902176,40.44857142857143,45.09142857142857,11
300,OW,27.87,28.649613904677143,28.946072350729775,30.50714285714286,25.987142857142857,11
301,SG,62.207142857142856,53.456638071167006,48.385170972386675,70.29,71.15714285714286,11
302,SH,50.48285714285714,44.28292919194569,41.648060989165714,50.48285714285714,52.56571428571429,11
303,SO,45.1,44.534296592644274,41.57291216928658,59.220000000000006,59.635714285714286,11
