,country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
7817,Hungary,Bacs-Kiskun,HU331,2020-W32,1.7920433276253402,"Epidemic intelligence, subnational weekly data"
7818,Hungary,Bacs-Kiskun,HU331,2020-W33,3.18585480466728,"Epidemic intelligence, subnational weekly data"
7819,Hungary,Bacs-Kiskun,HU331,2020-W34,1.99115925291705,"Epidemic intelligence, subnational weekly data"
7820,Hungary,Bacs-Kiskun,HU331,2020-W35,6.17259368404285,"Epidemic intelligence, subnational weekly data"
7821,Hungary,Bacs-Kiskun,HU331,2020-W36,20.508940305045602,"Epidemic intelligence, subnational weekly data"
7822,Hungary,Bacs-Kiskun,HU331,2020-W37,37.6329098801322,"Epidemic intelligence, subnational weekly data"
7823,Hungary,Bacs-Kiskun,HU331,2020-W38,50.575445024093,"Epidemic intelligence, subnational weekly data"
7824,Hungary,Bacs-Kiskun,HU331,2020-W39,58.9383138863446,"Epidemic intelligence, subnational weekly data"
7825,Hungary,Bacs-Kiskun,HU331,2020-W40,53.7612998287603,"Epidemic intelligence, subnational weekly data"
7826,Hungary,Bacs-Kiskun,HU331,2020-W41,67.1020668233045,"Epidemic intelligence, subnational weekly data"
7827,Hungary,Bacs-Kiskun,HU331,2020-W42,100.354426347019,"Epidemic intelligence, subnational weekly data"
7828,Hungary,Bacs-Kiskun,HU331,2020-W43,167.655609095616,"Epidemic intelligence, subnational weekly data"
7829,Hungary,Bacs-Kiskun,HU331,2020-W44,329.53685635777197,"Epidemic intelligence, subnational weekly data"
7830,Hungary,Bacs-Kiskun,HU331,2020-W45,515.511130580224,"Epidemic intelligence, subnational weekly data"
7831,Hungary,Bacs-Kiskun,HU331,2020-W46,599.737166978615,"Epidemic intelligence, subnational weekly data"
7832,Hungary,Bacs-Kiskun,HU331,2020-W47,613.476165823743,"Epidemic intelligence, subnational weekly data"
7833,Hungary,Bacs-Kiskun,HU331,2020-W48,770.777746804189,"Epidemic intelligence, subnational weekly data"
7834,Hungary,Bacs-Kiskun,HU331,2020-W49,780.3353112181911,"Epidemic intelligence, subnational weekly data"
7835,Hungary,Bacs-Kiskun,HU331,2020-W50,567.281271156067,"Epidemic intelligence, subnational weekly data"
7836,Hungary,Bacs-Kiskun,HU331,2020-W51,467.723308510215,"Epidemic intelligence, subnational weekly data"
7837,Hungary,Bacs-Kiskun,HU331,2020-W52,348.452869260484,"Epidemic intelligence, subnational weekly data"
7838,Hungary,Bacs-Kiskun,HU331,2020-W53,264.226832862092,"Epidemic intelligence, subnational weekly data"
7839,Hungary,Bacs-Kiskun,HU331,2021-W01,283.740193540679,"Epidemic intelligence, subnational weekly data"
7840,Hungary,Bacs-Kiskun,HU331,2021-W02,243.917008482338,"Epidemic intelligence, subnational weekly data"
7841,Hungary,Bacs-Kiskun,HU331,2021-W03,173.429970929075,"Epidemic intelligence, subnational weekly data"
7842,Hungary,Bacs-Kiskun,HU331,2021-W04,179.005216837243,"Epidemic intelligence, subnational weekly data"
7843,Hungary,Bacs-Kiskun,HU331,2021-W05,206.68233045278998,"Epidemic intelligence, subnational weekly data"
7844,Hungary,Bacs-Kiskun,HU331,2021-W06,215.045199315041,"Epidemic intelligence, subnational weekly data"
7845,Hungary,Bacs-Kiskun,HU331,2021-W07,282.346382063638,"Epidemic intelligence, subnational weekly data"
7846,Hungary,Bacs-Kiskun,HU331,2021-W08,400.42212576161796,"Epidemic intelligence, subnational weekly data"
7847,Hungary,Bacs-Kiskun,HU331,2021-W09,557.9228226673571,"Epidemic intelligence, subnational weekly data"
7848,Hungary,Bacs-Kiskun,HU331,2021-W10,784.317629724025,"Epidemic intelligence, subnational weekly data"
7849,Hungary,Baranya,HU231,2020-W15,,"Epidemic intelligence, subnational weekly data"
7850,Hungary,Baranya,HU231,2020-W16,3.34160380274513,"Epidemic intelligence, subnational weekly data"
7851,Hungary,Baranya,HU231,2020-W17,0.556933967124188,"Epidemic intelligence, subnational weekly data"
7852,Hungary,Baranya,HU231,2020-W18,0.278466983562094,"Epidemic intelligence, subnational weekly data"
7853,Hungary,Baranya,HU231,2020-W19,0.556933967124188,"Epidemic intelligence, subnational weekly data"
7854,Hungary,Baranya,HU231,2020-W20,0.0,"Epidemic intelligence, subnational weekly data"
7855,Hungary,Baranya,HU231,2020-W21,0.0,"Epidemic intelligence, subnational weekly data"
7856,Hungary,Baranya,HU231,2020-W22,0.0,"Epidemic intelligence, subnational weekly data"
7857,Hungary,Baranya,HU231,2020-W23,0.556933967124188,"Epidemic intelligence, subnational weekly data"
7858,Hungary,Baranya,HU231,2020-W24,0.835400950686282,"Epidemic intelligence, subnational weekly data"
7859,Hungary,Baranya,HU231,2020-W25,0.556933967124188,"Epidemic intelligence, subnational weekly data"
7860,Hungary,Baranya,HU231,2020-W26,0.278466983562094,"Epidemic intelligence, subnational weekly data"
7861,Hungary,Baranya,HU231,2020-W27,0.0,"Epidemic intelligence, subnational weekly data"
7862,Hungary,Baranya,HU231,2020-W28,0.0,"Epidemic intelligence, subnational weekly data"
7863,Hungary,Baranya,HU231,2020-W29,0.278466983562094,"Epidemic intelligence, subnational weekly data"
7864,Hungary,Baranya,HU231,2020-W30,0.278466983562094,"Epidemic intelligence, subnational weekly data"
7865,Hungary,Baranya,HU231,2020-W31,1.11386793424838,"Epidemic intelligence, subnational weekly data"
7866,Hungary,Baranya,HU231,2020-W32,3.6200707863072203,"Epidemic intelligence, subnational weekly data"
7867,Hungary,Baranya,HU231,2020-W33,2.7846698356209396,"Epidemic intelligence, subnational weekly data"
7868,Hungary,Baranya,HU231,2020-W34,1.3923349178104698,"Epidemic intelligence, subnational weekly data"
7869,Hungary,Baranya,HU231,2020-W35,11.417146326045899,"Epidemic intelligence, subnational weekly data"
7870,Hungary,Baranya,HU231,2020-W36,34.2514389781376,"Epidemic intelligence, subnational weekly data"
7871,Hungary,Baranya,HU231,2020-W37,52.0733259261116,"Epidemic intelligence, subnational weekly data"
7872,Hungary,Baranya,HU231,2020-W38,67.3890100220267,"Epidemic intelligence, subnational weekly data"
7873,Hungary,Baranya,HU231,2020-W39,104.146651852223,"Epidemic intelligence, subnational weekly data"
7874,Hungary,Baranya,HU231,2020-W40,110.829859457713,"Epidemic intelligence, subnational weekly data"
7875,Hungary,Baranya,HU231,2020-W41,121.968538800197,"Epidemic intelligence, subnational weekly data"
7876,Hungary,Baranya,HU231,2020-W42,150.093704139969,"Epidemic intelligence, subnational weekly data"
7877,Hungary,Baranya,HU231,2020-W43,181.56047328248502,"Epidemic intelligence, subnational weekly data"
7878,Hungary,Baranya,HU231,2020-W44,303.807479066245,"Epidemic intelligence, subnational weekly data"
7879,Hungary,Baranya,HU231,2020-W45,449.44571146922004,"Epidemic intelligence, subnational weekly data"
7880,Hungary,Baranya,HU231,2020-W46,443.876371797978,"Epidemic intelligence, subnational weekly data"
7881,Hungary,Baranya,HU231,2020-W47,421.320546129448,"Epidemic intelligence, subnational weekly data"
7882,Hungary,Baranya,HU231,2020-W48,534.65660843922,"Epidemic intelligence, subnational weekly data"
7883,Hungary,Baranya,HU231,2020-W49,606.2226232146791,"Epidemic intelligence, subnational weekly data"
7884,Hungary,Baranya,HU231,2020-W50,613.462764787293,"Epidemic intelligence, subnational weekly data"
7885,Hungary,Baranya,HU231,2020-W51,614.019698754417,"Epidemic intelligence, subnational weekly data"
7886,Hungary,Baranya,HU231,2020-W52,505.417575165201,"Epidemic intelligence, subnational weekly data"
7887,Hungary,Baranya,HU231,2020-W53,410.460333770527,"Epidemic intelligence, subnational weekly data"
7888,Hungary,Baranya,HU231,2021-W01,459.470522877455,"Epidemic intelligence, subnational weekly data"
7889,Hungary,Baranya,HU231,2021-W02,395.70158364173597,"Epidemic intelligence, subnational weekly data"
7890,Hungary,Baranya,HU231,2021-W03,279.30238451278,"Epidemic intelligence, subnational weekly data"
7891,Hungary,Baranya,HU231,2021-W04,244.494011567519,"Epidemic intelligence, subnational weekly data"
7892,Hungary,Baranya,HU231,2021-W05,219.153516063368,"Epidemic intelligence, subnational weekly data"
7893,Hungary,Baranya,HU231,2021-W06,203.837831967453,"Epidemic intelligence, subnational weekly data"
7894,Hungary,Baranya,HU231,2021-W07,212.470308457878,"Epidemic intelligence, subnational weekly data"
7895,Hungary,Baranya,HU231,2021-W08,277.35311562784597,"Epidemic intelligence, subnational weekly data"
7896,Hungary,Baranya,HU231,2021-W09,419.64974422807603,"Epidemic intelligence, subnational weekly data"
7897,Hungary,Baranya,HU231,2021-W10,615.9689676393521,"Epidemic intelligence, subnational weekly data"
7898,Hungary,Bekes,HU332,2020-W15,,"Epidemic intelligence, subnational weekly data"
7899,Hungary,Bekes,HU332,2020-W16,1.5126670740783301,"Epidemic intelligence, subnational weekly data"
7900,Hungary,Bekes,HU332,2020-W17,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7901,Hungary,Bekes,HU332,2020-W18,1.21013365926267,"Epidemic intelligence, subnational weekly data"
7902,Hungary,Bekes,HU332,2020-W19,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7903,Hungary,Bekes,HU332,2020-W20,-1.815200488894,"Epidemic intelligence, subnational weekly data"
7904,Hungary,Bekes,HU332,2020-W21,-1.5126670740783301,"Epidemic intelligence, subnational weekly data"
7905,Hungary,Bekes,HU332,2020-W22,0.0,"Epidemic intelligence, subnational weekly data"
7906,Hungary,Bekes,HU332,2020-W23,0.0,"Epidemic intelligence, subnational weekly data"
7907,Hungary,Bekes,HU332,2020-W24,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7908,Hungary,Bekes,HU332,2020-W25,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7909,Hungary,Bekes,HU332,2020-W26,0.0,"Epidemic intelligence, subnational weekly data"
7910,Hungary,Bekes,HU332,2020-W27,0.0,"Epidemic intelligence, subnational weekly data"
7911,Hungary,Bekes,HU332,2020-W28,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7912,Hungary,Bekes,HU332,2020-W29,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7913,Hungary,Bekes,HU332,2020-W30,0.0,"Epidemic intelligence, subnational weekly data"
7914,Hungary,Bekes,HU332,2020-W31,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7915,Hungary,Bekes,HU332,2020-W32,1.21013365926267,"Epidemic intelligence, subnational weekly data"
7916,Hungary,Bekes,HU332,2020-W33,0.605066829631333,"Epidemic intelligence, subnational weekly data"
7917,Hungary,Bekes,HU332,2020-W34,0.302533414815666,"Epidemic intelligence, subnational weekly data"
7918,Hungary,Bekes,HU332,2020-W35,3.0253341481566602,"Epidemic intelligence, subnational weekly data"
7919,Hungary,Bekes,HU332,2020-W36,9.98360268891699,"Epidemic intelligence, subnational weekly data"
7920,Hungary,Bekes,HU332,2020-W37,18.454538303755697,"Epidemic intelligence, subnational weekly data"
7921,Hungary,Bekes,HU332,2020-W38,40.2369441704836,"Epidemic intelligence, subnational weekly data"
7922,Hungary,Bekes,HU332,2020-W39,63.2294836964743,"Epidemic intelligence, subnational weekly data"
7923,Hungary,Bekes,HU332,2020-W40,53.850947837188606,"Epidemic intelligence, subnational weekly data"
7924,Hungary,Bekes,HU332,2020-W41,76.5409539483636,"Epidemic intelligence, subnational weekly data"
7925,Hungary,Bekes,HU332,2020-W42,109.517096163271,"Epidemic intelligence, subnational weekly data"
7926,Hungary,Bekes,HU332,2020-W43,155.804708630068,"Epidemic intelligence, subnational weekly data"
7927,Hungary,Bekes,HU332,2020-W44,277.423141385966,"Epidemic intelligence, subnational weekly data"
7928,Hungary,Bekes,HU332,2020-W45,423.244247327117,"Epidemic intelligence, subnational weekly data"
7929,Hungary,Bekes,HU332,2020-W46,538.812011786702,"Epidemic intelligence, subnational weekly data"
7930,Hungary,Bekes,HU332,2020-W47,579.048955957186,"Epidemic intelligence, subnational weekly data"
7931,Hungary,Bekes,HU332,2020-W48,978.6955969286811,"Epidemic intelligence, subnational weekly data"
7932,Hungary,Bekes,HU332,2020-W49,1151.13964337361,"Epidemic intelligence, subnational weekly data"
7933,Hungary,Bekes,HU332,2020-W50,868.875967350594,"Epidemic intelligence, subnational weekly data"
7934,Hungary,Bekes,HU332,2020-W51,671.624180890779,"Epidemic intelligence, subnational weekly data"
7935,Hungary,Bekes,HU332,2020-W52,396.621306823339,"Epidemic intelligence, subnational weekly data"
7936,Hungary,Bekes,HU332,2020-W53,257.15340259331697,"Epidemic intelligence, subnational weekly data"
7937,Hungary,Bekes,HU332,2021-W01,257.758469422948,"Epidemic intelligence, subnational weekly data"
7938,Hungary,Bekes,HU332,2021-W02,196.344186215368,"Epidemic intelligence, subnational weekly data"
7939,Hungary,Bekes,HU332,2021-W03,131.29950202999902,"Epidemic intelligence, subnational weekly data"
7940,Hungary,Bekes,HU332,2021-W04,131.29950202999902,"Epidemic intelligence, subnational weekly data"
7941,Hungary,Bekes,HU332,2021-W05,121.618432755898,"Epidemic intelligence, subnational weekly data"
7942,Hungary,Bekes,HU332,2021-W06,116.475364704032,"Epidemic intelligence, subnational weekly data"
7943,Hungary,Bekes,HU332,2021-W07,150.964173993018,"Epidemic intelligence, subnational weekly data"
7944,Hungary,Bekes,HU332,2021-W08,223.269660133962,"Epidemic intelligence, subnational weekly data"
7945,Hungary,Bekes,HU332,2021-W09,318.567685800897,"Epidemic intelligence, subnational weekly data"
7946,Hungary,Bekes,HU332,2021-W10,424.151847571564,"Epidemic intelligence, subnational weekly data"
7947,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W15,,"Epidemic intelligence, subnational weekly data"
7948,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W16,7.22062461542326,"Epidemic intelligence, subnational weekly data"
7949,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W17,2.04061130435875,"Epidemic intelligence, subnational weekly data"
7950,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W18,1.8836412040234598,"Epidemic intelligence, subnational weekly data"
7951,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W19,0.156970100335288,"Epidemic intelligence, subnational weekly data"
7952,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W20,-0.156970100335288,"Epidemic intelligence, subnational weekly data"
7953,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W21,-0.470910301005864,"Epidemic intelligence, subnational weekly data"
7954,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W22,-0.470910301005864,"Epidemic intelligence, subnational weekly data"
7955,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W23,0.156970100335288,"Epidemic intelligence, subnational weekly data"
7956,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W24,0.156970100335288,"Epidemic intelligence, subnational weekly data"
7957,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W25,0.0,"Epidemic intelligence, subnational weekly data"
7958,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W26,0.0,"Epidemic intelligence, subnational weekly data"
7959,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W27,3.4533422073763402,"Epidemic intelligence, subnational weekly data"
7960,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W28,5.96486381274095,"Epidemic intelligence, subnational weekly data"
7961,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W29,5.80789371240566,"Epidemic intelligence, subnational weekly data"
7962,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W30,4.08122260871749,"Epidemic intelligence, subnational weekly data"
7963,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W31,2.8254618060351904,"Epidemic intelligence, subnational weekly data"
7964,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W32,3.13940200670576,"Epidemic intelligence, subnational weekly data"
7965,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W33,2.04061130435875,"Epidemic intelligence, subnational weekly data"
7966,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W34,2.6684917056999,"Epidemic intelligence, subnational weekly data"
7967,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W35,6.592744214082099,"Epidemic intelligence, subnational weekly data"
7968,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W36,18.836412040234602,"Epidemic intelligence, subnational weekly data"
7969,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W37,33.434631371416394,"Epidemic intelligence, subnational weekly data"
7970,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W38,60.59045872942121,"Epidemic intelligence, subnational weekly data"
7971,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W39,86.01961498373791,"Epidemic intelligence, subnational weekly data"
7972,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W40,136.87792749237101,"Epidemic intelligence, subnational weekly data"
7973,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W41,197.625356322128,"Epidemic intelligence, subnational weekly data"
7974,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W42,219.444200268733,"Epidemic intelligence, subnational weekly data"
7975,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W43,316.451722275941,"Epidemic intelligence, subnational weekly data"
7976,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W44,414.871975186167,"Epidemic intelligence, subnational weekly data"
7977,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W45,435.121118129419,"Epidemic intelligence, subnational weekly data"
7978,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W46,499.792799467557,"Epidemic intelligence, subnational weekly data"
7979,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W47,587.382115454648,"Epidemic intelligence, subnational weekly data"
7980,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W48,742.468574585913,"Epidemic intelligence, subnational weekly data"
7981,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W49,700.714527896726,"Epidemic intelligence, subnational weekly data"
7982,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W50,488.490952243417,"Epidemic intelligence, subnational weekly data"
7983,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W51,383.948865420115,"Epidemic intelligence, subnational weekly data"
7984,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W52,241.420014315673,"Epidemic intelligence, subnational weekly data"
7985,Hungary,Borsod-Abauj-Zemplen,HU311,2020-W53,161.365263144676,"Epidemic intelligence, subnational weekly data"
7986,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W01,180.201675184911,"Epidemic intelligence, subnational weekly data"
7987,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W02,166.702246556076,"Epidemic intelligence, subnational weekly data"
7988,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W03,132.639734783318,"Epidemic intelligence, subnational weekly data"
7989,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W04,138.604598596059,"Epidemic intelligence, subnational weekly data"
7990,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W05,166.388306355405,"Epidemic intelligence, subnational weekly data"
7991,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W06,210.810844750292,"Epidemic intelligence, subnational weekly data"
7992,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W07,308.446247158841,"Epidemic intelligence, subnational weekly data"
7993,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W08,460.39330428339997,"Epidemic intelligence, subnational weekly data"
7994,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W09,609.2009594012529,"Epidemic intelligence, subnational weekly data"
7995,Hungary,Borsod-Abauj-Zemplen,HU311,2021-W10,757.694674318436,"Epidemic intelligence, subnational weekly data"
7996,Hungary,Budapest,HU110,2020-W15,,"Epidemic intelligence, subnational weekly data"
7997,Hungary,Budapest,HU110,2020-W16,45.4801007418513,"Epidemic intelligence, subnational weekly data"
7998,Hungary,Budapest,HU110,2020-W17,30.967606284024402,"Epidemic intelligence, subnational weekly data"
7999,Hungary,Budapest,HU110,2020-W18,23.711359055110897,"Epidemic intelligence, subnational weekly data"
8000,Hungary,Budapest,HU110,2020-W19,14.1696796281145,"Epidemic intelligence, subnational weekly data"
8001,Hungary,Budapest,HU110,2020-W20,9.19886459728399,"Epidemic intelligence, subnational weekly data"
8002,Hungary,Budapest,HU110,2020-W21,11.998519039935601,"Epidemic intelligence, subnational weekly data"
8003,Hungary,Budapest,HU110,2020-W22,10.227309086421302,"Epidemic intelligence, subnational weekly data"
8004,Hungary,Budapest,HU110,2020-W23,5.99925951996782,"Epidemic intelligence, subnational weekly data"
8005,Hungary,Budapest,HU110,2020-W24,3.65669151693277,"Epidemic intelligence, subnational weekly data"
8006,Hungary,Budapest,HU110,2020-W25,2.39970380798713,"Epidemic intelligence, subnational weekly data"
8007,Hungary,Budapest,HU110,2020-W26,2.6853828327475,"Epidemic intelligence, subnational weekly data"
8008,Hungary,Budapest,HU110,2020-W27,2.05688897827468,"Epidemic intelligence, subnational weekly data"
8009,Hungary,Budapest,HU110,2020-W28,1.02844448913734,"Epidemic intelligence, subnational weekly data"
8010,Hungary,Budapest,HU110,2020-W29,1.7712099535143102,"Epidemic intelligence, subnational weekly data"
8011,Hungary,Budapest,HU110,2020-W30,2.28543219808298,"Epidemic intelligence, subnational weekly data"
8012,Hungary,Budapest,HU110,2020-W31,2.7425186376995803,"Epidemic intelligence, subnational weekly data"
8013,Hungary,Budapest,HU110,2020-W32,3.7138273218848403,"Epidemic intelligence, subnational weekly data"
8014,Hungary,Budapest,HU110,2020-W33,6.34207434968027,"Epidemic intelligence, subnational weekly data"
8015,Hungary,Budapest,HU110,2020-W34,11.427160990414901,"Epidemic intelligence, subnational weekly data"
8016,Hungary,Budapest,HU110,2020-W35,44.6801994725223,"Epidemic intelligence, subnational weekly data"
8017,Hungary,Budapest,HU110,2020-W36,111.871906096162,"Epidemic intelligence, subnational weekly data"
8018,Hungary,Budapest,HU110,2020-W37,185.234279654626,"Epidemic intelligence, subnational weekly data"
8019,Hungary,Budapest,HU110,2020-W38,220.201392285295,"Epidemic intelligence, subnational weekly data"
8020,Hungary,Budapest,HU110,2020-W39,214.77349081484797,"Epidemic intelligence, subnational weekly data"
8021,Hungary,Budapest,HU110,2020-W40,189.119514391367,"Epidemic intelligence, subnational weekly data"
8022,Hungary,Budapest,HU110,2020-W41,186.89121799823602,"Epidemic intelligence, subnational weekly data"
8023,Hungary,Budapest,HU110,2020-W42,214.202132765327,"Epidemic intelligence, subnational weekly data"
8024,Hungary,Budapest,HU110,2020-W43,291.792555890244,"Epidemic intelligence, subnational weekly data"
8025,Hungary,Budapest,HU110,2020-W44,405.435671939921,"Epidemic intelligence, subnational weekly data"
8026,Hungary,Budapest,HU110,2020-W45,629.579434766909,"Epidemic intelligence, subnational weekly data"
8027,Hungary,Budapest,HU110,2020-W46,792.359343075369,"Epidemic intelligence, subnational weekly data"
8028,Hungary,Budapest,HU110,2020-W47,707.5126727215379,"Epidemic intelligence, subnational weekly data"
8029,Hungary,Budapest,HU110,2020-W48,640.0924228780909,"Epidemic intelligence, subnational weekly data"
8030,Hungary,Budapest,HU110,2020-W49,631.179237305567,"Epidemic intelligence, subnational weekly data"
8031,Hungary,Budapest,HU110,2020-W50,512.6224420300119,"Epidemic intelligence, subnational weekly data"
8032,Hungary,Budapest,HU110,2020-W51,377.55339912330805,"Epidemic intelligence, subnational weekly data"
8033,Hungary,Budapest,HU110,2020-W52,270.19522161836005,"Epidemic intelligence, subnational weekly data"
8034,Hungary,Budapest,HU110,2020-W53,188.49102053689398,"Epidemic intelligence, subnational weekly data"
8035,Hungary,Budapest,HU110,2021-W01,210.716848663251,"Epidemic intelligence, subnational weekly data"
8036,Hungary,Budapest,HU110,2021-W02,188.433884731942,"Epidemic intelligence, subnational weekly data"
8037,Hungary,Budapest,HU110,2021-W03,137.640154129547,"Epidemic intelligence, subnational weekly data"
8038,Hungary,Budapest,HU110,2021-W04,145.98198165255,"Epidemic intelligence, subnational weekly data"
8039,Hungary,Budapest,HU110,2021-W05,178.777933695041,"Epidemic intelligence, subnational weekly data"
8040,Hungary,Budapest,HU110,2021-W06,227.62904692906503,"Epidemic intelligence, subnational weekly data"
8041,Hungary,Budapest,HU110,2021-W07,331.844755161649,"Epidemic intelligence, subnational weekly data"
8042,Hungary,Budapest,HU110,2021-W08,543.475776704133,"Epidemic intelligence, subnational weekly data"
8043,Hungary,Budapest,HU110,2021-W09,782.8747994533251,"Epidemic intelligence, subnational weekly data"
8044,Hungary,Budapest,HU110,2021-W10,1086.03738052903,"Epidemic intelligence, subnational weekly data"
8045,Hungary,Csongrad,HU333,2020-W15,,"Epidemic intelligence, subnational weekly data"
8046,Hungary,Csongrad,HU333,2020-W16,6.27617163572096,"Epidemic intelligence, subnational weekly data"
8047,Hungary,Csongrad,HU333,2020-W17,11.0460620788689,"Epidemic intelligence, subnational weekly data"
8048,Hungary,Csongrad,HU333,2020-W18,11.0460620788689,"Epidemic intelligence, subnational weekly data"
8049,Hungary,Csongrad,HU333,2020-W19,3.01256238514606,"Epidemic intelligence, subnational weekly data"
8050,Hungary,Csongrad,HU333,2020-W20,3.2636092505748997,"Epidemic intelligence, subnational weekly data"
8051,Hungary,Csongrad,HU333,2020-W21,1.50628119257303,"Epidemic intelligence, subnational weekly data"
8052,Hungary,Csongrad,HU333,2020-W22,0.25104686542883803,"Epidemic intelligence, subnational weekly data"
8053,Hungary,Csongrad,HU333,2020-W23,0.25104686542883803,"Epidemic intelligence, subnational weekly data"
8054,Hungary,Csongrad,HU333,2020-W24,0.753140596286515,"Epidemic intelligence, subnational weekly data"
8055,Hungary,Csongrad,HU333,2020-W25,0.5020937308576771,"Epidemic intelligence, subnational weekly data"
8056,Hungary,Csongrad,HU333,2020-W26,-1.50628119257303,"Epidemic intelligence, subnational weekly data"
8057,Hungary,Csongrad,HU333,2020-W27,-1.00418746171535,"Epidemic intelligence, subnational weekly data"
8058,Hungary,Csongrad,HU333,2020-W28,1.25523432714419,"Epidemic intelligence, subnational weekly data"
8059,Hungary,Csongrad,HU333,2020-W29,6.02512477029212,"Epidemic intelligence, subnational weekly data"
8060,Hungary,Csongrad,HU333,2020-W30,5.52303103943444,"Epidemic intelligence, subnational weekly data"
8061,Hungary,Csongrad,HU333,2020-W31,2.25942178885954,"Epidemic intelligence, subnational weekly data"
8062,Hungary,Csongrad,HU333,2020-W32,3.5146561160037404,"Epidemic intelligence, subnational weekly data"
8063,Hungary,Csongrad,HU333,2020-W33,2.76151551971722,"Epidemic intelligence, subnational weekly data"
8064,Hungary,Csongrad,HU333,2020-W34,1.50628119257303,"Epidemic intelligence, subnational weekly data"
8065,Hungary,Csongrad,HU333,2020-W35,7.53140596286515,"Epidemic intelligence, subnational weekly data"
8066,Hungary,Csongrad,HU333,2020-W36,35.397608025466205,"Epidemic intelligence, subnational weekly data"
8067,Hungary,Csongrad,HU333,2020-W37,77.3224345520822,"Epidemic intelligence, subnational weekly data"
8068,Hungary,Csongrad,HU333,2020-W38,143.096713294438,"Epidemic intelligence, subnational weekly data"
8069,Hungary,Csongrad,HU333,2020-W39,166.19302491389098,"Epidemic intelligence, subnational weekly data"
8070,Hungary,Csongrad,HU333,2020-W40,125.774479579848,"Epidemic intelligence, subnational weekly data"
8071,Hungary,Csongrad,HU333,2020-W41,153.89172850787799,"Epidemic intelligence, subnational weekly data"
8072,Hungary,Csongrad,HU333,2020-W42,191.799805187632,"Epidemic intelligence, subnational weekly data"
8073,Hungary,Csongrad,HU333,2020-W43,274.39422391372,"Epidemic intelligence, subnational weekly data"
8074,Hungary,Csongrad,HU333,2020-W44,441.089342558469,"Epidemic intelligence, subnational weekly data"
8075,Hungary,Csongrad,HU333,2020-W45,534.4787764979969,"Epidemic intelligence, subnational weekly data"
8076,Hungary,Csongrad,HU333,2020-W46,595.985258528062,"Epidemic intelligence, subnational weekly data"
8077,Hungary,Csongrad,HU333,2020-W47,622.3451793980901,"Epidemic intelligence, subnational weekly data"
