modelId,week,model rmse 1,model rmse 2,last value baseline 1 rmse,last value baseline 2 rmse,rel. diff. to last value baseline 1,rel. diff. to last value baseline 2,modelClass,isMultiWeek,hiddenLayers,numberOfhiddenLayers,isTwoWay,l1reg,alpha,dropoutValue,learningRate,numberOfRanEpochs,modelIdNumber,l1_ratio,max_features,n_estimators,rank1,rank2,overallRank
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.3/learningRate=0.001,10,0.6884572789095349,1.4226916676149597,0.9114804373729389,2.0399441019064355,0.2446823314235898,0.30258301377700536,Keras,True,[1000],1.0,False,0.001,0.0,0.3,0.001,15.0,6260,,,,1530.0,779.0,65.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,0.6369102515883647,1.471157698535079,0.9114804373729389,2.0399441019064355,0.3012354127708304,0.27882450447529206,Keras,True,[350],1.0,False,0.0,0.01,0.2,0.001,15.0,5237,,,,781.0,1541.0,66.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[30]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.2/learningRate=0.001,10,0.690055437588811,1.3968207296909791,0.9114804373729389,2.0399441019064355,0.24292896556542357,0.31526519359742433,Keras,True,[30],1.0,False,0.001,0.001,0.2,0.001,26.0,3522,,,,1553.0,435.0,67.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.2/learningRate=0.0001,10,0.6266847430998499,1.471947048616645,0.9114804373729389,2.0399441019064355,0.3124539843048357,0.2784375575580562,Keras,True,[225],1.0,False,0.001,0.01,0.2,0.0001,37.0,13394,,,,644.0,1553.0,67.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.0001,10,0.690482673439098,1.4214214781059282,0.9114804373729389,2.0399441019064355,0.24246023817120949,0.30320567275469223,Keras,True,[500],1.0,False,0.001,0.01,0.3,0.0001,32.0,15847,,,,1557.0,759.0,68.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[20]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.3/learningRate=0.001,10,0.6033159868546119,1.4722663325677452,0.9114804373729389,2.0399441019064355,0.33809222653918497,0.27828104152862104,Keras,True,[20],1.0,False,0.001,0.001,0.3,0.001,31.0,5969,,,,357.0,1559.0,69.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.5/learningRate=0.001,10,0.6908207654986098,1.4559835214733385,0.9114804373729389,2.0399441019064355,0.2420893118785001,0.28626303038762435,Keras,True,[1000],1.0,False,0.001,0.001,0.5,0.001,16.0,8436,,,,1562.0,1295.0,70.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[175]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.3/learningRate=0.001,10,0.6114190490582457,1.4726042911679276,0.9114804373729389,2.0399441019064355,0.32920222531547416,0.2781153710085972,Keras,True,[175],1.0,False,0.001,0.0,0.3,0.001,23.0,6252,,,,437.0,1568.0,71.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[250]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.0001,10,0.6914630095840391,1.464297469012252,0.9114804373729389,2.0399441019064355,0.24138469545548583,0.2821874542327955,Keras,True,[250],1.0,False,0.001,0.01,0.3,0.0001,48.0,15843,,,,1568.0,1425.0,71.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[150]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.0001,10,0.680060942082278,1.472647226722355,0.9114804373729389,2.0399441019064355,0.2538940890027835,0.2780943235914708,Keras,True,[150],1.0,False,0.001,0.01,0.3,0.0001,45.0,15839,,,,1402.0,1570.0,72.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.2/learningRate=0.0001,10,0.6918635897299995,1.4194816253818145,0.9114804373729389,2.0399441019064355,0.2409452124676611,0.3041566070093617,Keras,True,[500],1.0,False,0.001,0.01,0.2,0.0001,32.0,13399,,,,1572.0,731.0,73.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.1/dropoutValue=0.5/learningRate=0.0001,10,0.6686542403273859,1.472973659837026,0.9114804373729389,2.0399441019064355,0.2664085668645009,0.27793430297405974,Keras,True,[225],1.0,False,0.001,0.1,0.5,0.0001,38.0,18358,,,,1215.0,1573.0,74.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[60]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.5/learningRate=0.0001,10,0.6762353345132848,1.4732314452892945,0.9114804373729389,2.0399441019064355,0.25809122523537154,0.27780793409364407,Keras,True,[60],1.0,False,0.001,0.01,0.5,0.0001,92.0,18281,,,,1342.0,1575.0,75.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[175]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.5/learningRate=0.0001,10,0.621844538888515,1.4733511751181219,0.9114804373729389,2.0399441019064355,0.3177642510016013,0.2777492413928414,Keras,True,[175],1.0,False,0.001,0.01,0.5,0.0001,60.0,18288,,,,568.0,1578.0,76.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[90]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.1/dropoutValue=0/learningRate=0.001,10,0.6215608935180461,1.4735817762226515,0.9114804373729389,2.0399441019064355,0.31807544294696705,0.2776361985382288,Keras,True,[90],1.0,False,0.001,0.1,0.0,0.001,18.0,1216,,,,563.0,1583.0,77.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[125, 63]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.3/learningRate=0.001",10,0.6565198895681341,1.4744445094508407,0.9114804373729389,2.0399441019064355,0.2797213602736773,0.2772132785045951,Keras,True,"[125, 63]",2.0,False,0.001,0.001,0.3,0.001,19.0,6007,,,,1042.0,1598.0,78.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[250]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,0.6930324027638848,1.4745818775755681,0.9114804373729389,2.0399441019064355,0.23966288869420302,0.2771459393433901,Keras,True,[250],1.0,False,0.0,0.01,0.2,0.001,22.0,5235,,,,1598.0,1600.0,79.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[200, 100]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.2/learningRate=0.001",10,0.6827544276743331,1.474651622651442,0.9114804373729389,2.0399441019064355,0.25093902218882275,0.27711174964387403,Keras,True,"[200, 100]",2.0,False,0.001,0.0001,0.2,0.001,15.0,3493,,,,1450.0,1601.0,80.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000, 500]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.3/learningRate=0.0001",10,0.6847915995408663,1.4752964931926424,0.9114804373729389,2.0399441019064355,0.24870400782866303,0.2767956279714234,Keras,True,"[1000, 500]",2.0,False,0.001,0.0001,0.3,0.0001,15.0,15739,,,,1479.0,1615.0,81.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0/learningRate=0.001,10,0.6943330545214375,1.4691925880883558,0.9114804373729389,2.0399441019064355,0.23823592251454326,0.2797878203058026,Keras,True,[300],1.0,False,0.01,0.0,0.0,0.001,34.0,1768,,,,1618.0,1513.0,82.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.5/learningRate=0.0001,10,0.6186035818060184,1.4754981743540698,0.9114804373729389,2.0399441019064355,0.3213199576844981,0.27669676194796766,Keras,True,[300],1.0,False,0.001,0.0001,0.5,0.0001,36.0,18156,,,,520.0,1618.0,82.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.01/dropoutValue=0/learningRate=0.001,10,0.6943632801888397,1.4276123621738517,0.9114804373729389,2.0399441019064355,0.23820276144364919,0.30017084250510956,Keras,True,[500],1.0,False,0.0001,0.01,0.0,0.001,16.0,751,,,,1619.0,854.0,83.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0/learningRate=0.0001,10,0.6961632652002685,1.3724202694602725,0.9114804373729389,2.0399441019064355,0.2362279686366673,0.32722653126736495,Keras,True,[350],1.0,False,0.001,0.0001,0.0,0.0001,33.0,10813,,,,1649.0,221.0,84.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000, 500]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.0001/alpha=0.01/dropoutValue=0.3/learningRate=0.001",10,0.6927579363575479,1.4773714826279458,0.9114804373729389,2.0399441019064355,0.2399640102488553,0.2757784484156874,Keras,True,"[1000, 500]",2.0,False,0.0001,0.01,0.3,0.001,12.0,5675,,,,1589.0,1650.0,85.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.0001/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.6715722690553475,1.4784878109801198,0.9114804373729389,2.0399441019064355,0.2632071501271631,0.2752312136404155,Keras,True,[225],1.0,False,0.0001,0.01,0.3,0.001,16.0,5642,,,,1265.0,1666.0,86.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.001/dropoutValue=0.5/learningRate=0.001,10,0.6933788473001564,1.4785717897455202,0.9114804373729389,2.0399441019064355,0.23928279876350725,0.2751900464509215,Keras,True,[1000],1.0,False,0.0,0.001,0.5,0.001,16.0,10068,,,,1605.0,1668.0,87.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[100]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.1/dropoutValue=0/learningRate=0.001,10,0.6972858901430387,1.475775612619259,0.9114804373729389,2.0399441019064355,0.2349963185685586,0.27656075907174676,Keras,True,[100],1.0,False,0.001,0.1,0.0,0.001,32.0,1217,,,,1669.0,1623.0,88.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[80]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.5/learningRate=0.001,10,0.6431101382306549,1.4786601058493607,0.9114804373729389,2.0399441019064355,0.29443341638332754,0.2751467530568731,Keras,True,[80],1.0,False,0.001,0.0001,0.5,0.001,25.0,8355,,,,864.0,1669.0,88.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0/learningRate=0.001,10,0.6977022851665111,1.4453356911756907,0.9114804373729389,2.0399441019064355,0.23453948482161324,0.2914826980675852,Keras,True,[500],1.0,False,0.0,0.01,0.0,0.001,14.0,2791,,,,1676.0,1119.0,89.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[60]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.6074499476197995,1.4793632806441468,0.9114804373729389,2.0399441019064355,0.3335567910041092,0.27480205008480196,Keras,True,[60],1.0,False,0.0,0.01,0.3,0.001,29.0,7673,,,,396.0,1680.0,90.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[125]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,0.5742275358235474,1.4796063201764134,0.9114804373729389,2.0399441019064355,0.3700056388718764,0.2746829097946149,Keras,True,[125],1.0,False,0.0,0.01,0.3,0.001,20.0,7678,,,,86.0,1684.0,91.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[200]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0.0001/dropoutValue=0/learningRate=0.001,10,0.698352583022385,1.4326041186166036,0.9114804373729389,2.0399441019064355,0.23382603247616504,0.2977238360218991,Keras,True,[200],1.0,False,0.01,0.0001,0.0,0.001,51.0,1425,,,,1685.0,940.0,92.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[80]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.5/learningRate=0.001,10,0.6204688825474531,1.4797590956628344,0.9114804373729389,2.0399441019064355,0.31927350592870296,0.27460801779817334,Keras,True,[80],1.0,False,0.001,0.001,0.5,0.001,27.0,8423,,,,548.0,1687.0,93.0
