modelId,week,model rmse 1,model rmse 2,last value baseline 1 rmse,last value baseline 2 rmse,rel. diff. to last value baseline 1,rel. diff. to last value baseline 2,modelClass,isMultiWeek,hiddenLayers,numberOfhiddenLayers,isTwoWay,l1reg,alpha,dropoutValue,learningRate,numberOfRanEpochs,modelIdNumber,l1_ratio,max_features,n_estimators,rank1,rank2,overallRank
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[175, 87, 40]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.5/learningRate=0.001",10,34.775042284975704,58.55182603914765,39.69016558244563,105.3487012727533,0.12383730894899092,0.44420932264220414,Keras,True,"[175, 87, 40]",3.0,False,1.0,0.0,0.5,0.001,48.0,9963,,,,11.0,210.0,64.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[80]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.0001,10,37.49236977065259,58.59441788013321,39.69016558244563,105.3487012727533,0.055373813123246206,0.443805028707196,Keras,True,[80],1.0,False,1.0,0.001,0.3,0.0001,199.0,16991,,,,155.0,215.0,65.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[350, 175, 85]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=1/dropoutValue=0.3/learningRate=0.001",10,37.886610411412875,55.76353501740032,39.69016558244563,105.3487012727533,0.04544085781870461,0.47067657841338156,Keras,True,"[350, 175, 85]",3.0,False,1.0,1.0,0.3,0.001,50.0,7451,,,,215.0,106.0,65.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.3/learningRate=0.001,10,37.89018007792178,40.97904432120322,39.69016558244563,105.3487012727533,0.04535091950636659,0.61101519215594,Keras,True,[225],1.0,False,0.1,1.0,0.3,0.001,63.0,7002,,,,216.0,22.0,66.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.2/learningRate=0.0001,10,37.38209876406434,58.605708913270135,39.69016558244563,105.3487012727533,0.05815210857679353,0.44369785099166165,Keras,True,[350],1.0,False,1.0,0.0,0.2,0.0001,180.0,14825,,,,139.0,216.0,66.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[70]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.0001,10,37.89781432393054,56.865032035149476,39.69016558244563,105.3487012727533,0.045158573470598484,0.46022085371586186,Keras,True,[70],1.0,False,1.0,0.001,0.3,0.0001,238.0,16990,,,,217.0,124.0,67.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[225, 112, 56]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=0/dropoutValue=0.2/learningRate=0.001",10,37.90387445745465,35.75280846668934,39.69016558244563,105.3487012727533,0.04500588744787277,0.6606241174808274,Keras,True,"[225, 112, 56]",3.0,False,0.1,0.0,0.2,0.001,35.0,4661,,,,218.0,7.0,68.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 200, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.5/learningRate=0.001",10,35.709950460272374,58.634490875771824,39.69016558244563,105.3487012727533,0.10028214958956094,0.44342464437255796,Keras,True,"[400, 200, 50]",3.0,False,1.0,0.0001,0.5,0.001,67.0,9631,,,,25.0,219.0,69.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[70, 35]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.1/alpha=0.0001/dropoutValue=0.5/learningRate=0.001",10,37.921435206186615,41.933969250088204,39.69016558244563,105.3487012727533,0.044563441605829375,0.6019507716424622,Keras,True,"[70, 35]",2.0,False,0.1,0.0001,0.5,0.001,43.0,9199,,,,222.0,28.0,70.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.5/learningRate=0.0001,10,37.627131313447414,58.72375708201636,39.69016558244563,105.3487012727533,0.05197847473608588,0.44257730401462203,Keras,True,[500],1.0,False,1.0,0.1,0.5,0.0001,226.0,19587,,,,173.0,224.0,71.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.3/learningRate=0.0001,10,37.435194242426,58.72950125525775,39.69016558244563,105.3487012727533,0.05681435960088234,0.44252277867950174,Keras,True,[350],1.0,False,1.0,0.1,0.3,0.0001,195.0,17137,,,,145.0,225.0,72.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 100, 20]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.5/learningRate=0.001",10,37.92987789918403,54.31139923343261,39.69016558244563,105.3487012727533,0.04435072662030291,0.48446066655518083,Keras,True,"[250, 100, 20]",3.0,False,0.1,1.0,0.5,0.001,46.0,9494,,,,225.0,89.0,72.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0.2/learningRate=0.0001,10,37.947266167117036,58.76629295149824,39.69016558244563,105.3487012727533,0.04391262645927214,0.44217354137713355,Keras,True,[225],1.0,False,1.0,0.0,0.2,0.0001,184.0,14822,,,,227.0,226.0,73.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=1/dropoutValue=0/learningRate=0.0001,10,37.97183769759138,57.68332062771012,39.69016558244563,105.3487012727533,0.0432935428622711,0.4524534243819012,Keras,True,[300],1.0,False,1.0,1.0,0.0,0.0001,217.0,12308,,,,229.0,161.0,74.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[80, 40]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.1/alpha=0.1/dropoutValue=0.5/learningRate=0.001",10,37.99086886548893,39.21075665435158,39.69016558244563,105.3487012727533,0.042814049576761555,0.6278002843828812,Keras,True,"[80, 40]",2.0,False,0.1,0.1,0.5,0.001,47.0,9404,,,,230.0,18.0,75.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[100]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.3/learningRate=0.0001,10,37.91903020599712,58.830777633077226,39.69016558244563,105.3487012727533,0.044624035966024274,0.44156143433831935,Keras,True,[100],1.0,False,1.0,0.01,0.3,0.0001,197.0,17061,,,,221.0,230.0,75.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[125]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.2/learningRate=0.0001,10,37.841427789396235,58.88073514251882,39.69016558244563,105.3487012727533,0.04657924112735534,0.4410872233718998,Keras,True,[125],1.0,False,1.0,0.0001,0.2,0.0001,180.0,14478,,,,210.0,233.0,76.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[200]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.3/learningRate=0.0001,10,36.83992642209804,58.895741976992184,39.69016558244563,105.3487012727533,0.0718122264929076,0.4409447742074387,Keras,True,[200],1.0,False,1.0,0.1,0.3,0.0001,189.0,17133,,,,78.0,235.0,77.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[150]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.3/learningRate=0.0001,10,37.26826251889049,58.90739947771115,39.69016558244563,105.3487012727533,0.06102023078045091,0.4408341178768136,Keras,True,[150],1.0,False,1.0,0.1,0.3,0.0001,194.0,17131,,,,123.0,236.0,78.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[70, 35]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.1/alpha=1/dropoutValue=0.3/learningRate=0.001",10,38.0202919604996,44.30933987441062,39.69016558244563,105.3487012727533,0.042072730043852265,0.5794030743702153,Keras,True,"[70, 35]",2.0,False,0.1,1.0,0.3,0.001,61.0,7023,,,,236.0,46.0,78.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000, 500, 250]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.5/learningRate=0.001",10,37.043527544198916,58.91239365628689,39.69016558244563,105.3487012727533,0.06668246401615624,0.4407867117055424,Keras,True,"[1000, 500, 250]",3.0,False,1.0,0.001,0.5,0.001,57.0,9702,,,,95.0,237.0,79.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.0001,10,38.033119512027056,58.52700383688622,39.69016558244563,105.3487012727533,0.041749537854068826,0.4444449420846988,Keras,True,[350],1.0,False,1.0,0.001,0.3,0.0001,197.0,17001,,,,238.0,204.0,80.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[150]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.3/learningRate=0.0001,10,38.051156220256615,57.12864269776597,39.69016558244563,105.3487012727533,0.041295100137196804,0.45771858591918546,Keras,True,[150],1.0,False,1.0,0.01,0.3,0.0001,236.0,17063,,,,239.0,137.0,81.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[80]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0/learningRate=0.0001,10,37.99814928708163,58.92638782871911,39.69016558244563,105.3487012727533,0.04263061820312366,0.44065387501877595,Keras,True,[80],1.0,False,1.0,0.001,0.0,0.0001,175.0,12095,,,,233.0,240.0,82.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[250]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.2/learningRate=0.0001,10,37.06385917176916,58.92667845993636,39.69016558244563,105.3487012727533,0.06617020544348766,0.4406511162641473,Keras,True,[250],1.0,False,1.0,0.0001,0.2,0.0001,177.0,14483,,,,97.0,241.0,83.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[350]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=1/dropoutValue=0.3/learningRate=0.0001,10,37.37085867555989,58.93894215937346,39.69016558244563,105.3487012727533,0.058435304384609005,0.44053470572192954,Keras,True,[350],1.0,False,1.0,1.0,0.3,0.0001,233.0,17205,,,,138.0,242.0,84.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[300]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.2/learningRate=0.0001,10,38.06570741889191,58.11211685777853,39.69016558244563,105.3487012727533,0.04092848038588664,0.4483831679393634,Keras,True,[300],1.0,False,1.0,0.01,0.2,0.0001,192.0,14620,,,,242.0,184.0,84.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[40]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.0001/dropoutValue=0.5/learningRate=0.0001,10,38.08778986435892,58.680793611067024,39.69016558244563,105.3487012727533,0.0403721096793665,0.4429851255675248,Keras,True,[40],1.0,False,1.0,0.0001,0.5,0.0001,260.0,19367,,,,244.0,222.0,85.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[100, 50, 25]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=1/alpha=0.1/dropoutValue=0.5/learningRate=0.001",10,37.649294548423775,58.9717307556992,39.69016558244563,105.3487012727533,0.05142006852509836,0.4402234669887548,Keras,True,"[100, 50, 25]",3.0,False,1.0,0.1,0.5,0.001,73.0,9824,,,,177.0,246.0,86.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[400]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0/learningRate=0.0001,10,38.12936901211843,55.867635409677234,39.69016558244563,105.3487012727533,0.03932451647461798,0.46968842771936026,Keras,True,[400],1.0,False,1.0,0.0,0.0,0.0001,214.0,12378,,,,248.0,109.0,87.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[200]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.0001,10,37.2268244283116,59.04227537071882,39.69016558244563,105.3487012727533,0.06206427002722123,0.43955383732870823,Keras,True,[200],1.0,False,1.0,0.001,0.3,0.0001,188.0,16997,,,,118.0,249.0,88.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[100]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.001/dropoutValue=0.3/learningRate=0.0001,10,37.928985373453145,59.05549169923814,39.69016558244563,105.3487012727533,0.04437321394727133,0.4394283841588101,Keras,True,[100],1.0,False,1.0,0.001,0.3,0.0001,194.0,16993,,,,224.0,251.0,89.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[80]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0.01/dropoutValue=0.3/learningRate=0.0001,10,37.78351787077258,59.05597062311371,39.69016558244563,105.3487012727533,0.0480382906872108,0.439423838076421,Keras,True,[80],1.0,False,1.0,0.01,0.3,0.0001,194.0,17059,,,,200.0,252.0,90.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[225]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=1/alpha=0/dropoutValue=0/learningRate=0.0001,10,38.17745550676542,58.85716225638785,39.69016558244563,105.3487012727533,0.03811296963571399,0.441310983948406,Keras,True,[225],1.0,False,1.0,0.0,0.0,0.0001,165.0,12374,,,,254.0,232.0,91.0
