modelId,week,model rmse 1,model rmse 2,last value baseline 1 rmse,last value baseline 2 rmse,rel. diff. to last value baseline 1,rel. diff. to last value baseline 2,modelClass,isMultiWeek,hiddenLayers,numberOfhiddenLayers,isTwoWay,l1reg,alpha,dropoutValue,learningRate,numberOfRanEpochs,modelIdNumber,l1_ratio,max_features,n_estimators,rank1,rank2,overallRank
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[500, 250, 125]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.01/alpha=0.001/dropoutValue=0/learningRate=0.0001",10,26.207065370124862,13.271119903038006,46.151967285466355,52.131138656156125,0.43215713410384377,0.7454281597305792,Keras,True,"[500, 250, 125]",3.0,False,0.01,0.001,0.0,0.0001,17.0,11333,,,,1870.0,34.0,66.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[300, 150, 75]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0/alpha=0.0001/dropoutValue=0.3/learningRate=0.0001",10,25.854350240831323,15.193570149416452,46.151967285466355,52.131138656156125,0.4397996063545253,0.7085509631847979,Keras,True,"[300, 150, 75]",3.0,False,0.0,0.0001,0.3,0.0001,26.0,17380,,,,1102.0,1886.0,67.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 200, 100]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.3/learningRate=0.0001",10,26.222115213299933,14.416540046190232,46.151967285466355,52.131138656156125,0.43183104089351576,0.7234562601580966,Keras,True,"[400, 200, 100]",3.0,False,0.001,0.001,0.3,0.0001,20.0,15817,,,,1904.0,766.0,68.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 200, 100]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.01/alpha=0.01/dropoutValue=0.2/learningRate=0.0001",10,26.11568762860034,15.210418066438672,46.151967285466355,52.131138656156125,0.4341370657708801,0.7082277798157688,Keras,True,"[400, 200, 100]",3.0,False,0.01,0.01,0.2,0.0001,26.0,13845,,,,1646.0,1915.0,69.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 100, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0.2/learningRate=0.001",10,25.687500600231317,15.217638704143491,46.151967285466355,52.131138656156125,0.4434148290722912,0.708089270704114,Keras,True,"[400, 100, 50]",3.0,False,0.01,0.0,0.2,0.001,30.0,4260,,,,849.0,1932.0,70.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000, 500, 250]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0/alpha=0/dropoutValue=0.5/learningRate=0.0001",10,26.23431267453987,14.780960340818487,46.151967285466355,52.131138656156125,0.431566751807755,0.7164658067741435,Keras,True,"[1000, 500, 250]",3.0,False,0.0,0.0,0.5,0.0001,18.0,20174,,,,1935.0,1238.0,71.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 250]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0/dropoutValue=0.5/learningRate=0.0001",10,26.239668870976043,15.187230818545327,46.151967285466355,52.131138656156125,0.43145069616048337,0.7086725667222332,Keras,True,"[250, 250]",2.0,False,0.001,0.0,0.5,0.0001,29.0,18506,,,,1943.0,1870.0,72.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 100, 50, 50, 50, 50, 50, 50]/numberOfhiddenLayers=8/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0/learningRate=0.001",10,26.06302057436503,15.228580187486648,46.151967285466355,52.131138656156125,0.4352782317348258,0.7078793868683642,Keras,True,"[400, 100, 50, 50, 50, 50, 50, 50]",8.0,False,0.01,0.0,0.0,0.001,37.0,1818,,,,1520.0,1949.0,73.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[350, 175]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0.001/dropoutValue=0.3/learningRate=0.0001",10,26.021312880660346,15.231072094918805,46.151967285466355,52.131138656156125,0.43618193522045856,0.7078315861201667,Keras,True,"[350, 175]",2.0,False,0.01,0.001,0.3,0.0001,42.0,16212,,,,1418.0,1957.0,74.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[350, 350]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0.01/dropoutValue=0.2/learningRate=0.001",10,25.417686080299177,15.232591620658795,46.151967285466355,52.131138656156125,0.4492610483301452,0.7078024379799348,Keras,True,"[350, 350]",2.0,False,0.01,0.01,0.2,0.001,15.0,4023,,,,502.0,1958.0,75.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[225, 225]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0.0001/dropoutValue=0.3/learningRate=0.0001",10,25.603333714674367,15.237184050995383,46.151967285466355,52.131138656156125,0.44523851916628754,0.7077143441754454,Keras,True,"[225, 225]",2.0,False,0.01,0.0001,0.3,0.0001,24.0,16125,,,,716.0,1965.0,76.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[300, 150, 75]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.01/alpha=0.001/dropoutValue=0.3/learningRate=0.001",10,25.77865064530996,15.240248624380675,46.151967285466355,52.131138656156125,0.44143983102909085,0.7076555583237588,Keras,True,"[300, 150, 75]",3.0,False,0.01,0.001,0.3,0.001,17.0,6432,,,,975.0,1970.0,77.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 100, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.2/learningRate=0.0001",10,26.266382736666696,14.772627635040703,46.151967285466355,52.131138656156125,0.43087187217394735,0.7166256480128462,Keras,True,"[400, 100, 50]",3.0,False,0.001,0.001,0.2,0.0001,25.0,13372,,,,2010.0,1228.0,78.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[225, 225]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.5/learningRate=0.001",10,26.186491751329857,15.268073895985438,46.151967285466355,52.131138656156125,0.43260291399157313,0.7071218030227613,Keras,True,"[225, 225]",2.0,False,0.001,0.0001,0.5,0.001,15.0,8373,,,,1821.0,2010.0,78.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[175, 175]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0.001/dropoutValue=0.2/learningRate=0.001",10,25.86380615227977,15.274596787453088,46.151967285466355,52.131138656156125,0.4395947199324588,0.706996678353786,Keras,True,"[175, 175]",2.0,False,0.01,0.001,0.2,0.001,21.0,3951,,,,1119.0,2022.0,79.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,26.270923326414675,14.661571795241507,46.151967285466355,52.131138656156125,0.4307734887243342,0.7187559647997419,Keras,True,[1000],1.0,False,0.01,0.01,0.3,0.001,28.0,6464,,,,2029.0,1078.0,80.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[500]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0.001/dropoutValue=0/learningRate=0.001,10,25.653386410677324,15.306494085690648,46.151967285466355,52.131138656156125,0.44415399993673094,0.7063848118367714,Keras,True,[500],1.0,False,0.01,0.001,0.0,0.001,25.0,1499,,,,788.0,2068.0,81.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[300, 150, 75]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.0001",10,25.905682909330242,15.331206984826585,46.151967285466355,52.131138656156125,0.4386873532585433,0.7059107592882755,Keras,True,"[300, 150, 75]",3.0,False,0.001,0.01,0.3,0.0001,25.0,15884,,,,1196.0,2107.0,82.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[200, 100, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0.2/learningRate=0.001",10,24.52119878513477,15.350988523595303,46.151967285466355,52.131138656156125,0.468685730481164,0.7055313020333862,Keras,True,"[200, 100, 50]",3.0,False,0.01,0.0,0.2,0.001,20.0,4252,,,,84.0,2138.0,83.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[175, 87, 40]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0/alpha=0.001/dropoutValue=0.2/learningRate=0.0001",10,26.30728074995605,14.812214286159067,46.151967285466355,52.131138656156125,0.42998571247816697,0.715866281305369,Keras,True,"[175, 87, 40]",3.0,False,0.0,0.001,0.2,0.0001,29.0,14995,,,,2144.0,1286.0,84.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000, 500, 250]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0/alpha=0.0001/dropoutValue=0.3/learningRate=0.0001",10,26.307862548269306,14.199413660376807,46.151967285466355,52.131138656156125,0.4299731063348653,0.7276212638662554,Keras,True,"[1000, 500, 250]",3.0,False,0.0,0.0001,0.3,0.0001,16.0,17386,,,,2148.0,522.0,85.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[200]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0.01/dropoutValue=0.3/learningRate=0.001,10,25.9237362400975,15.367111498391811,46.151967285466355,52.131138656156125,0.43829618183446095,0.7052220247911827,Keras,True,[200],1.0,False,0.01,0.01,0.3,0.001,38.0,6457,,,,1227.0,2157.0,86.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 250]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.5/learningRate=0.001",10,26.309114956969616,14.979936831347741,46.151967285466355,52.131138656156125,0.4299459697083253,0.7126489614939808,Keras,True,"[250, 250]",2.0,False,0.001,0.001,0.5,0.001,17.0,8442,,,,2157.0,1541.0,86.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[225, 112]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.01/dropoutValue=0.3/learningRate=0.001",10,26.31253935277687,14.830120650715706,46.151967285466355,52.131138656156125,0.42987177144531147,0.7155227943795464,Keras,True,"[225, 112]",2.0,False,0.001,0.01,0.3,0.001,14.0,6078,,,,2165.0,1318.0,87.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0.2/learningRate=0.001,10,26.314246309157298,14.289913555809926,46.151967285466355,52.131138656156125,0.42983478588476387,0.7258852592869187,Keras,True,[1000],1.0,False,0.01,0.0,0.2,0.001,26.0,4220,,,,2169.0,616.0,88.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 100, 50]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.3/learningRate=0.0001",10,25.68824844365986,15.38865601448757,46.151967285466355,52.131138656156125,0.44339862513836314,0.7048087494119921,Keras,True,"[400, 100, 50]",3.0,False,0.001,0.001,0.3,0.0001,19.0,15820,,,,851.0,2184.0,89.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000, 500]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0.2/learningRate=0.001",10,26.131606360507984,15.389036571651017,46.151967285466355,52.131138656156125,0.43379214587160086,0.7048014494148452,Keras,True,"[1000, 500]",2.0,False,0.01,0.0,0.2,0.001,24.0,4247,,,,1682.0,2187.0,90.0
modelClass=Keras/isMultiWeek=True/hiddenLayers=[400]/numberOfhiddenLayers=1/isTwoWay=False/l1reg=0.01/alpha=0.01/dropoutValue=0.2/learningRate=0.001,10,26.32117266364755,14.993969822875005,46.151967285466355,52.131138656156125,0.4296847087613466,0.7123797751326428,Keras,True,[400],1.0,False,0.01,0.01,0.2,0.001,37.0,4014,,,,2192.0,1555.0,91.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[500, 500]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.001/alpha=0.0001/dropoutValue=0.3/learningRate=0.001",10,26.269974756435026,15.397993478891792,46.151967285466355,52.131138656156125,0.43079404191058907,0.7046296344982395,Keras,True,"[500, 500]",2.0,False,0.001,0.0001,0.3,0.001,15.0,5929,,,,2024.0,2200.0,92.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 200, 100]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0/alpha=0.001/dropoutValue=0.2/learningRate=0.001",10,26.022389862118963,15.398387978476352,46.151967285466355,52.131138656156125,0.43615859967222603,0.7046220670520887,Keras,True,"[400, 200, 100]",3.0,False,0.0,0.001,0.2,0.001,13.0,5209,,,,1420.0,2201.0,93.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[400, 400]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0.001/dropoutValue=0.2/learningRate=0.001",10,26.324365826553667,14.340203039966307,46.151967285466355,52.131138656156125,0.42961552074848536,0.7249205866276838,Keras,True,"[400, 400]",2.0,False,0.01,0.001,0.2,0.001,19.0,3956,,,,2201.0,680.0,93.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[1000, 1000]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0.01/dropoutValue=0.2/learningRate=0.0001",10,26.32857661981035,15.252178881096471,46.151967285466355,52.131138656156125,0.4295242831804173,0.7074267074483831,Keras,True,"[1000, 1000]",2.0,False,0.01,0.01,0.2,0.0001,52.0,13818,,,,2217.0,1994.0,94.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[350, 175]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0/dropoutValue=0.2/learningRate=0.001",10,26.334200622623598,15.378692197331421,46.151967285466355,52.131138656156125,0.429402424825421,0.7049998792705181,Keras,True,"[350, 175]",2.0,False,0.01,0.0,0.2,0.001,19.0,4244,,,,2227.0,2175.0,95.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[250, 250]/numberOfhiddenLayers=2/isTwoWay=False/l1reg=0.01/alpha=0.0001/dropoutValue=0.2/learningRate=0.001",10,26.33694988722963,14.967590950049171,46.151967285466355,52.131138656156125,0.4293428550006067,0.7128857850435296,Keras,True,"[250, 250]",2.0,False,0.01,0.0001,0.2,0.001,20.0,3886,,,,2238.0,1518.0,96.0
"modelClass=Keras/isMultiWeek=True/hiddenLayers=[300, 150, 75]/numberOfhiddenLayers=3/isTwoWay=False/l1reg=0.001/alpha=0.001/dropoutValue=0.2/learningRate=0.001",10,26.22071037198316,15.425361851574898,46.151967285466355,52.131138656156125,0.4318614803612005,0.7041046436120127,Keras,True,"[300, 150, 75]",3.0,False,0.001,0.001,0.2,0.001,12.0,3576,,,,1898.0,2238.0,96.0
