"Datum","Total","Kanton_Zürich_Ja","Kanton_Zürich_Nein","Alter_15-29","Alter_30-64","Männlich","Weiblich","Städtisch","Ländlich","Erwerbstätig","In_Ausbildung","Abotyp_GA","Abotyp_Halbtax/Strecken-/Verbundabo","Abotyp_kein_Abo","Auto_Ja","Auto_Nein","Haushaltsgrösse_1_Person","Haushaltsgrösse_2_Personen","Haushaltsgrösse_3+_Personen","Kinder_Ja","Kinder_Nein","D-CH","F-CH","I-CH"
"2020-01-31",41.5897425639761,43.626093071001,41.0645589632769,43.8456855096742,42.9487067304584,44.9915185229179,38.2703152358018,42.9401397671342,39.76844279171,41.7762327757752,40.5853508584246,35.7030430661995,42.9772091375669,42.8137703633355,41.0487159476847,44.697858305123,46.7321654732933,41.2362319956946,39.9454737731441,39.7948525535436,42.2260581280204,40.2798176185868,45.3806893977929,41.5214835572275
"2020-02-01",8.73897525669013,6.99489764676465,9.19260307461205,9.64050839273134,8.57589946625201,8.54427294161326,8.92941037114772,8.90758046505722,8.50895945247574,8.79934765584754,8.40860764706382,6.33525684228276,9.0738315078229,10.0845204525619,8.93143954656845,8.08185929565535,10.0600527857028,9.3931998455272,7.84204033574495,5.94019276393656,9.67695879757186,8.65342422756707,8.75250289733456,10.0918979068187
"2020-02-02",4.6723676795784,3.03098471660841,5.10058924498533,4.1217195941305,4.88527373535337,5.22442489490067,4.1330445139782,4.22847624359273,5.26456196340972,4.9149217055239,3.36689427198542,2.62768060973815,5.48519540195264,4.02953345406881,4.64692137787685,4.97745168501427,7.58023687572535,4.03970017922761,4.01814387450627,3.51462434281957,5.07276028739756,5.01811543093585,3.4890011957108,5.86437285609723
"2020-02-03",48.6744215209304,52.6662978920853,47.6325303154905,50.3532471489171,50.092858909857,52.2129686749414,45.2194700033509,50.1826045379646,46.589217586781,48.9666276616575,47.0512384797106,47.7646053638275,49.2809133342272,48.1897334386998,48.9794044544459,47.8745324655807,50.7581269352302,52.4116534151029,45.3301859006045,44.9452924004059,49.9614711717087,47.2822129922067,53.1994593904124,45.4956225077494
"2020-02-04",48.7537307619411,52.6350523737012,47.7435986688819,50.7918658179133,50.1655055374691,52.7658859556179,44.8337615567848,50.0834011637828,46.938445754583,49.5973013593199,44.0725277591668,50.3389216648604,49.1700059429448,46.6082376985232,48.0467721867428,52.6266326680431,53.4889401003572,49.2211850977596,46.5330083818328,44.4421910335162,50.1258239153323,47.3301596674478,52.5593117578054,50.303877414491
"2020-02-05",48.8696119725995,52.0415267458547,48.0453091321787,49.869262734779,50.5498167440091,52.6033836972794,45.2250617929921,49.7880847970138,47.6312013996066,50.0093203466098,42.6890081294113,48.3724444349012,49.8035675354499,47.3855670241439,48.7701093813237,50.6811501294742,58.4962029270606,50.3882061411922,44.3933641469576,41.1638578558025,51.5475915795679,48.2485512257859,51.1344693431803,46.0139875937795
"2020-02-06",48.0186035942931,51.1910556260086,47.1976010453093,50.3553470404292,49.3273761203041,50.727141742979,45.3982992240826,49.4140239470419,46.1802074796966,48.6542418336536,44.5225616767539,48.3492386071506,48.4010865029262,46.6848463125005,47.4682423092862,51.1371842225374,52.145260878246,50.7784104680043,44.473858527444,43.8243041866691,49.3945982827462,47.7432190756543,49.928224283293,41.240967686565
"2020-02-07",42.5629540862574,45.4855178664491,41.8146516632527,45.3001110543535,43.888148946881,46.5139472749762,38.7318750469045,44.0376690216835,40.6032654557011,42.6924364302396,41.8424205136366,41.4976370824777,42.907495415375,43.1367924879782,42.5872405744515,42.9549463662639,46.0370384457605,44.7172227456722,39.724411546225,38.3507306297683,43.9790824950958,40.8982089616212,46.8651307161556,45.4992726635745
"2020-02-08",8.14462732767982,6.73954493624363,8.50826042989457,8.63331568458375,7.97681680650257,8.02267131939423,8.26349632967119,7.83727847159771,8.54556485394107,7.95997379285116,9.19753374912688,7.17242988781898,8.44469769423942,8.34397529456469,7.79219289577906,10.202911432118,10.1935160801793,8.4418444532571,7.20777612702455,4.42601837985523,9.35420346540064,7.99182779738431,8.06013968146838,11.300603004294
"2020-02-09",3.84471517752022,2.14368115873395,4.27889746321107,4.10610238278932,3.85002578519095,3.67748489375089,4.00837809875374,3.00851356773887,4.94573711829068,3.89556856198875,3.55648045013344,2.72341993092026,4.62937213271848,2.46889599586514,3.90141236426248,3.69429608929693,5.04149664213416,3.89883952294203,3.36703089537062,2.51069914834996,4.29345877332316,3.81160550015548,3.79298283055885,4.71696540225093
"2020-02-10",46.6413270603929,46.6608193409397,46.6363340970591,47.848110349453,48.1790125964888,51.0296980878679,42.4037262905361,47.95292144199,44.9258540288636,47.5820956157592,41.4167777339124,43.4395196324205,47.9489943362553,45.8878058904713,46.4759552571573,48.260820051029,52.0527889810347,47.2302969952987,44.2976522375796,44.4062193385852,47.4906208757259,45.9535425151909,48.9051009387176,44.745810841495
"2020-02-11",49.19656715726,49.7766126606335,49.0491384784761,48.6459032693998,51.5879867562595,52.836602659009,45.6764224254921,49.2825346434898,49.0820277770524,50.9021686349325,39.756962946241,48.8418147448163,50.1890484859285,47.2943922860895,49.2346028920603,49.6136874562787,54.7024963616839,50.1381217047671,46.4213287211921,46.6413054010256,50.0991468191123,48.8910970301133,50.3323536979099,47.5629033577752
"2020-02-12",47.2752901204823,46.8113994995273,47.3929915083028,48.6649037069466,48.9830525574634,51.8098404957107,42.8562862176369,47.7629191052593,46.6369485988715,48.1183494489465,42.6623371976647,46.0514188940155,48.4240439718018,45.8541369004956,46.7467456004092,50.8722687763928,52.7255889299747,48.7810316118584,44.2124202917734,42.7456792589421,48.8385174762488,47.2158515222289,46.9459497117944,50.2788203561091
"2020-02-13",47.0168346320691,46.7872909715774,47.0742608621366,48.7872309981063,48.7530046545818,51.5611335163999,42.6088992100723,48.3520108201109,45.2675430854238,47.9209464047499,42.089741812124,45.3596875927385,47.400104355098,47.8428981889597,46.5354184343991,49.6767924941504,52.6035413733742,47.8432868897298,44.2232039286269,43.9062788959055,48.0274991911857,46.9049456438926,48.1548805367549,42.126078097585
"2020-02-14",41.2594515026943,38.6635109321784,41.9165266206689,42.4194844238079,43.2330708053386,46.0410550807024,36.6052944586932,42.4470507332121,39.7014123519625,41.572664414508,39.5318257986944,38.6267516288951,40.9308707749162,45.1304050028364,40.9608525037847,43.0338755446039,46.9145367277634,41.4450127588409,38.92510841626,37.8793347937885,42.3555358746237,40.2991412916278,43.5144259473836,44.1016230710373
"2020-02-15",7.47640969591875,5.0003132573798,8.10087547156916,8.79004219703734,7.22011439916305,7.08691575823786,7.85509988757603,7.66964677434948,7.2203638685216,7.48806142739402,7.41296797623158,5.67566860741336,7.99037193713889,7.65029815004764,7.31289241635088,8.53423717290648,9.87992313170439,7.69069521273478,6.45721505794004,4.04253261987659,8.60851334548316,7.74805934813686,6.73070130229782,7.29104815689587
"2020-02-16",4.13734781047184,3.79227693912107,4.22693652575268,4.57303658035929,4.11002647992923,4.21679693996105,4.06021435121135,3.76972707035841,4.63912331501307,4.17533495855849,3.92955113981814,3.55810762356081,4.94016159272582,2.26931916748818,4.23889679757258,3.7778758517066,4.93908167896406,4.30085613254882,3.76579960925347,2.48397006070259,4.69380596846901,4.43394399769861,3.08491319199699,5.42421165898944
"2020-02-17",49.5961466835955,48.1132596946977,49.9831251995904,54.7991341888701,50.0219788709983,53.1082388839666,46.160735851028,50.378263609898,48.515875879268,49.7366147693961,48.8511781424835,50.3333585082709,50.7863500702868,45.6959321425374,49.8884397567931,48.6480681510149,53.112881975523,50.1282840345104,47.960916917814,45.5186203716606,50.9767314713786,50.0026697617695,49.3338143692791,44.2268220668787
"2020-02-18",50.6004875818316,50.6202255611676,50.5954725204019,57.3766836873013,50.3292526638062,55.1310217746838,46.1900259038824,51.6436854598908,49.1815174256051,50.1607032405972,52.9544991843914,51.9194525299218,51.3499786212812,47.8265554986029,50.3475899771616,52.6327395162429,57.0861444152596,50.6780420493084,48.1774779226288,43.5851344040866,52.9525676109525,50.3415703358134,51.3012657160787,50.8303389037388
"2020-02-19",49.2191063029711,47.7046966787399,49.6045878935586,54.5169765216062,49.6944497327524,53.2067902220995,45.3294676561633,49.5994648426237,48.697641173353,49.0020057981881,50.3751598925024,46.7031617668585,50.590048272058,47.8715258174887,48.7320923153859,52.5728499498546,58.6625537463271,47.7619174500364,46.7806075788438,41.3790059413172,51.8203613888341,49.5522863667266,49.2641181039647,43.3339532690106
"2020-02-20",48.2176073258489,47.7305149582772,48.3425729319074,53.7307093613188,48.8083474729374,52.9799074543884,43.5519211148552,49.0211349637557,47.1166461581472,47.7369048607695,50.7252775373972,48.0970454298626,48.1961320171495,49.0521674057009,47.1595244333283,54.0809889312922,53.5827092369667,47.6235346681496,46.5617073728595,43.3684003303522,49.7680515851984,47.427382795143,51.0117316675779,45.3087830956827
"2020-02-21",42.4045315415668,40.3644136850402,42.9273892282057,49.2291170456698,42.2722819463021,48.2036244635536,36.7379065258087,43.0797169959787,41.4780946752515,41.9892500863763,44.6094131248061,37.4132997627015,43.5751913000777,43.4180958828917,41.9831143489673,44.568671948485,45.8676587273235,43.1469746954326,40.4538874422628,38.4322568360951,43.6283395955725,41.2169661437971,45.6390355237487,43.5248970313894
"2020-02-22",7.21827442981805,5.69487124635764,7.6229802446642,10.4166467468871,6.39296642460892,6.40004545133979,8.01892463888164,6.91004467962615,7.63316307065472,6.81803126383645,9.3875475672408,6.19290248361164,7.28566045772798,8.03118599195049,6.799357931307,9.53997232496403,8.78554644175069,7.11354653460417,6.70029097257799,4.57130286086732,8.06878720579069,6.79373511516132,8.11365633186776,9.22818583851284
"2020-02-23",4.38304831075357,3.64164919266152,4.5781530079975,5.19733294436098,4.22706918597369,3.48753093810788,5.27432048148655,4.14727660288241,4.69869438354262,4.18875400005123,5.42401966998594,5.47676989702383,4.52834937743005,3.14966267780984,3.74256818006706,7.89574727111112,7.78521220936082,3.75418719222788,3.52865306371838,3.27216634698994,4.76449220325422,4.058577850188,5.47653801692947,3.43262319579331
"2020-02-24",46.6054668139185,50.9063434470859,45.5010015877926,51.6993538490544,47.3363012674147,49.0899632172731,44.1683869381716,48.7982789197544,43.6553493919853,46.420982748247,47.5936560750867,45.0367771597404,48.9708369450894,40.9250694129734,45.8797683937995,50.6349093420884,53.5880815673257,46.6691366074252,43.8651211567523,43.5230587545972,47.6416118272775,46.7530763401086,47.973050467389,35.9324932658511
"2020-02-25",48.6047612010871,51.1942001608632,47.9403749219125,52.8483669012357,49.7631556382666,52.5165397589047,44.7922200397453,50.3674249689588,46.1896607594821,48.3586218345582,49.9448762991477,49.6082976043599,50.5358434600509,42.3622615857262,47.6313105139016,54.0953456515352,53.2788198063469,48.6330589354803,46.8784617959644,43.5143327144534,50.2632110891632,49.2117295906084,49.411634432241,33.41058220394
"2020-02-26",46.5806875742113,49.0497432691514,45.953689549309,50.95152627019,47.4005146215263,50.6939181294243,42.5598463912817,48.2663266559784,44.3413044865013,46.5617093002796,46.6815328163568,47.3313916178741,47.8997084446978,42.7634611543806,45.2668933263697,54.3826824671891,52.0457458417075,46.3620540144,44.8633758297249,40.2510727062646,48.6615992939539,46.9201774191847,47.3499995189404,36.4553713184183
"2020-02-27",47.7655649265385,53.157721981553,46.4140498563547,52.3089158996683,48.3552608085364,51.4224789614396,44.1751522994641,49.1096200132066,45.9940852967919,47.394005140144,49.7423467200368,47.337566340161,49.1329646119175,44.7749541127192,47.2757372662365,51.1195895560899,48.7253801385356,48.8767502777165,46.8859136989564,44.9480961277299,48.7952163049093,47.2949432193399,50.8378825825329,37.4485999918658
"2020-02-28",41.9835800311841,45.3261827164166,41.1539493814809,47.8802751527707,41.8678228401792,45.7337618774827,38.3280077414461,43.7279224251974,39.6757866188563,41.0112576203345,47.1672641852054,37.6657333546971,43.4557929032877,41.312662152665,41.3968289110426,44.951322089385,43.9403873470924,43.8731709112482,39.8828609154952,36.6260228489583,43.6224251828084,41.3020922708806,44.9760857461243,35.7647377219589
"2020-02-29",7.84359365153787,6.23426330456241,8.24720345557849,9.68684571694771,7.43970854129278,7.78065719542891,7.90452830152106,8.49696773836887,6.98180140123702,7.48266372782758,9.78969584921142,6.01705873369296,8.254742571974,8.49332931976796,7.53180878337174,9.78853406171796,9.70522972063154,6.79194216264024,7.96599026546801,7.20635091330286,8.11220241997625,7.79069421716351,7.91414221814597,8.31832937684694
"2020-03-01",4.51538926816847,4.05291631592237,4.63514707947061,5.65710999723467,4.24155543761746,3.75303500034496,5.25921757700889,4.2564938530651,4.86450977458426,4.38256155168506,5.22149550426272,3.59055567313544,5.27169409373373,3.19233120864455,4.39220437352952,5.35831704751157,6.6266757852266,4.44961154952352,3.78917842402498,2.96650165639132,5.0326884574147,5.05697270063282,2.64019808837531,6.45522119514841
"2020-03-02",47.106025037111,48.7898459007361,46.6824216802739,51.9193568748205,47.3818013505724,51.5740111606087,42.741371711312,47.5783934901843,46.4600899798864,46.8400476034687,48.53140936814,47.7335233854447,47.482396969963,46.3923696090315,47.7755270035714,44.8261925515626,49.8081575604294,47.8209799371882,45.8446480809221,45.4846962536092,47.8219442633924,46.1087431346869,50.8833504292363,41.7486230198498
"2020-03-03",50.0976835674974,52.3799723370171,49.5183031518585,59.2661738409822,49.0198995954751,54.9513737822589,45.3038950403978,51.7197286872243,47.9441525016455,49.0561746035256,55.6578507454351,50.1488137315961,50.7056393460415,48.3762824723101,49.6225734676503,52.8315178730457,53.2612733967897,48.8644575932303,49.8473814821601,46.8659513774112,51.1808012252809,49.3800011518329,52.8181507120708,46.1319542211457
"2020-03-04",49.7594149589583,54.3628260617335,48.5928279872371,56.1409063053072,49.9565270228662,54.5725723600353,45.0552411123532,49.9886431312012,49.4484867027367,49.0329060950665,53.612467679253,49.00107672544,50.6450858993781,48.1444968898837,49.326904739558,52.7997497663498,56.1882193082201,48.5612988554414,48.3293676518732,44.2060747177962,51.6801589151234,49.2679678717759,52.0560268485293,44.5787261762683
"2020-03-05",49.8874222913145,52.6041613315302,49.1901746426466,55.0071663669138,50.3827234707275,53.0235882032534,46.8294034372449,50.3850582635726,49.2327432572609,48.8250309381235,55.5693657341712,46.681637923217,51.9065162553861,46.8378603148221,49.6027824951628,51.9162698509674,51.6537057577931,50.3493712063202,49.023572962012,47.0106744150467,50.8946330664431,48.9551268970234,53.6362938297098,43.5941528903785
"2020-03-06",44.3406526426444,45.6862761085711,43.9926839850354,52.6743139537848,43.7307700096686,49.3947155460242,39.3882747483339,45.4796660449903,42.8234646757127,42.8390173361462,52.1803022448079,41.8551486243549,45.451368251231,43.6046500952455,43.8498308459293,47.092546394564,45.3265843250717,45.3740186727999,43.3021070186447,39.8752319186686,45.7719882063944,42.1585929537618,51.7015692038761,38.46120271977
"2020-03-07",8.1481235427843,7.01421553057983,8.43784619521528,10.6346648704034,7.46603560277044,7.34028960451106,8.94516421571267,8.4062281983892,7.80974092206533,7.85675588082991,9.69470223677972,6.94305277130462,7.72436553905621,10.8473606570442,7.69412186029563,10.8368248350132,9.55993536789305,8.98542017919321,7.13748963241595,4.5194536633139,9.36819320625543,7.64208850937744,9.481097976695,8.87410846866808
"2020-03-08",4.53055909208985,3.16559290131031,4.88317934016281,5.36249356060867,4.36057247332033,3.8560543560674,5.191976514569,3.97877981068417,5.24448607738873,4.31806055026619,5.63292468004779,5.58272797810484,4.25507992217805,4.75840124779028,4.12463358072006,6.82668255627319,7.64586178247053,4.32911146383293,3.52346215587924,2.57612428552801,5.17034522699748,4.21019309856395,5.18716840851553,6.08955849010791
