geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
BL,202029,10,944,1,100,289468,3.45,326.12,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-12,-4.15,-54.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202029,15,1175,1,100,195844,7.66,599.97,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-4,-2.04,-21.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202029,2,87,1,100,38747,5.16,224.53,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,2,5.16,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202029,31,1315,1,100,321783,9.63,408.66,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,9,2.79,40.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202029,89,5428,1,100,504128,17.65,1076.71,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,48,9.52,117.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202029,6,136,1,100,40590,14.78,335.06,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,4,9.85,200,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202029,5,825,1,100,199021,2.51,414.53,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-4,-2.01,-44.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202029,3,264,1,100,73584,4.08,358.77,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-9,-12.23,-75,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202029,27,795,1,100,413120,6.54,192.44,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,5,1.21,22.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202029,10,733,1,100,176496,5.67,415.31,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,6,3.4,150,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202029,2,126,1,100,43087,4.64,292.43,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202029,2,85,1,100,37930,5.27,224.1,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-2,-5.28,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202029,27,931,1,100,510734,5.29,182.29,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-9,-1.76,-25,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202029,9,103,1,100,82348,10.93,125.08,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,2,2.43,28.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202029,13,479,1,100,275247,4.72,174.03,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-7,-2.55,-35,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202029,12,368,1,100,160480,7.48,229.31,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-6,-3.74,-33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202029,22,407,1,100,279547,7.87,145.59,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,14,5.01,175,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202029,33,3380,1,100,351491,9.39,961.62,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,8,2.28,32,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202029,3,110,1,100,36703,8.17,299.7,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-1,-2.73,-25,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202029,99,5939,1,100,805098,12.3,737.67,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,12,1.49,13.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202029,16,2061,1,100,345525,4.63,596.48,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-2,-0.58,-11.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202029,10,229,1,100,127642,7.83,179.41,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,-2,-1.57,-16.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202029,144,4177,1,100,1539275,9.36,271.36,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-29,2,0.13,1.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202030,70,1533,1,100,685845,10.21,223.52,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-2,-0.29,-2.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202030,0,25,NA,NA,16128,0,155.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202030,1,101,1,100,55445,1.8,182.16,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202030,34,2084,1,100,1039474,3.27,200.49,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-20,-1.92,-37,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202030,11,955,1,100,289468,3.8,329.92,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,1,0.35,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202030,13,1188,1,100,195844,6.64,606.61,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-2,-1.02,-13.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202030,0,87,NA,NA,38747,0,224.53,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-2,-5.16,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202030,19,1334,1,100,321783,5.9,414.57,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-12,-3.73,-38.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202030,234,5662,1,100,504128,46.42,1123.13,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,145,28.77,162.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202030,1,137,1,100,40590,2.46,337.52,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-5,-12.32,-83.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202030,55,880,1,100,199021,27.64,442.16,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,50,25.13,1000,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202030,0,264,NA,NA,73584,0,358.77,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-3,-4.08,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202030,20,815,1,100,413120,4.84,197.28,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-7,-1.7,-25.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202030,7,740,1,100,176496,3.97,419.27,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-3,-1.7,-30,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202030,0,126,NA,NA,43087,0,292.43,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-2,-4.64,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202030,1,86,1,100,37930,2.64,226.73,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-1,-2.63,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202030,41,972,1,100,510734,8.03,190.31,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,14,2.74,51.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202030,5,108,1,100,82348,6.07,131.15,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-4,-4.86,-44.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202030,16,495,1,100,275247,5.81,179.84,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,3,1.09,23.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202030,12,380,1,100,160480,7.48,236.79,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202030,18,425,1,100,279547,6.44,152.03,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-4,-1.43,-18.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202030,12,3392,1,100,351491,3.41,965.03,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-21,-5.98,-63.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202030,3,113,1,100,36703,8.17,307.88,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202030,76,6015,1,100,805098,9.44,747.11,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-23,-2.86,-23.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202030,13,2074,1,100,345525,3.76,600.25,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,-3,-0.87,-18.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202030,12,241,1,100,127642,9.4,188.81,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,2,1.57,20,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202030,152,4329,1,100,1539275,9.87,281.24,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-30,8,0.51,5.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202031,77,1610,1,100,685845,11.23,234.75,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,7,1.02,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202031,0,25,NA,NA,16128,0,155.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202031,2,103,1,100,55445,3.61,185.77,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,1,1.81,100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202031,63,2147,1,100,1039474,6.06,206.55,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,29,2.79,85.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202031,16,971,1,100,289468,5.53,335.44,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,5,1.73,45.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202031,32,1220,1,100,195844,16.34,622.94,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,19,9.7,146.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202031,2,89,1,100,38747,5.16,229.7,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,2,5.16,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202031,35,1369,1,100,321783,10.88,425.44,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,16,4.98,84.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202031,319,5981,1,100,504128,63.28,1186.41,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,85,16.86,36.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202031,4,141,1,100,40590,9.85,347.38,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,3,7.39,300,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202031,24,904,1,100,199021,12.06,454.22,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,-31,-15.58,-56.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202031,1,265,1,100,73584,1.36,360.13,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,1,1.36,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202031,41,856,1,100,413120,9.92,207.2,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,21,5.08,105,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202031,14,754,1,100,176496,7.93,427.21,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,7,3.96,100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202031,1,127,1,100,43087,2.32,294.75,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,1,2.32,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202031,2,88,1,100,37930,5.27,232.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,1,2.63,100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202031,34,1006,1,100,510734,6.66,196.97,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,-7,-1.37,-17.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202031,15,123,1,100,82348,18.22,149.37,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,10,12.15,200,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202031,14,509,1,100,275247,5.09,184.92,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,-2,-0.72,-12.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202031,21,401,1,100,160480,13.09,249.88,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,9,5.61,75,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202031,15,440,1,100,279547,5.37,157.4,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,-3,-1.07,-16.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202031,20,3412,1,100,351491,5.69,970.72,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,8,2.28,66.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202031,4,117,1,100,36703,10.9,318.78,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,1,2.73,33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202031,179,6194,1,100,805098,22.23,769.35,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,103,12.79,135.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202031,30,2104,1,100,345525,8.68,608.93,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,17,4.92,130.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202031,21,262,1,100,127642,16.45,205.26,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,9,7.05,75,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202031,171,4500,1,100,1539275,11.11,292.35,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-31,19,1.24,12.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202032,79,1689,1,100,685845,11.52,246.27,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,2,0.29,2.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202032,0,25,NA,NA,16128,0,155.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202032,1,104,1,100,55445,1.8,187.57,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-1,-1.81,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202032,64,2211,1,100,1039474,6.16,212.7,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,1,0.1,1.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202032,17,988,1,100,289468,5.87,341.32,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,1,0.34,6.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202032,22,1242,1,100,195844,11.23,634.18,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-10,-5.11,-31.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202032,0,89,NA,NA,38747,0,229.7,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-2,-5.16,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202032,33,1402,1,100,321783,10.26,435.7,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-2,-0.62,-5.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202032,248,6229,1,100,504128,49.19,1235.6,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-71,-14.09,-22.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202032,4,145,1,100,40590,9.85,357.23,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202032,11,915,1,100,199021,5.53,459.75,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-13,-6.53,-54.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202032,1,266,1,100,73584,1.36,361.49,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202032,43,899,1,100,413120,10.41,217.61,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,2,0.49,4.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202032,8,762,1,100,176496,4.53,431.74,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-6,-3.4,-42.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202032,2,129,1,100,43087,4.64,299.39,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,1,2.32,100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202032,2,90,1,100,37930,5.27,237.28,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202032,59,1065,1,100,510734,11.55,208.52,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,25,4.89,73.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202032,17,140,1,100,82348,20.64,170.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,2,2.42,13.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202032,25,534,1,100,275247,9.08,194.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,11,3.99,78.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202032,17,418,1,100,160480,10.59,260.47,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-4,-2.5,-19,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202032,25,465,1,100,279547,8.94,166.34,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,10,3.57,66.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202032,14,3426,1,100,351491,3.98,974.7,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-6,-1.71,-30,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202032,0,117,NA,NA,36703,0,318.78,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-4,-10.9,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202032,119,6313,1,100,805098,14.78,784.13,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-60,-7.45,-33.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202032,37,2141,1,100,345525,10.71,619.64,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,7,2.03,23.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202032,10,272,1,100,127642,7.83,213.1,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,-11,-8.62,-52.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202032,242,4742,1,100,1539275,15.72,308.07,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-32,71,4.61,41.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202033,120,1809,1,100,685845,17.5,263.76,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,41,5.98,51.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202033,0,25,NA,NA,16128,0,155.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202033,9,113,1,100,55445,16.23,203.81,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,8,14.43,800,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202033,109,2320,1,100,1039474,10.49,223.19,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,45,4.33,70.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202033,29,1017,1,100,289468,10.02,351.33,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,12,4.15,70.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202033,59,1301,1,100,195844,30.13,664.3,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,37,18.9,168.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202033,8,97,1,100,38747,20.65,250.34,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,8,20.65,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202033,40,1442,1,100,321783,12.43,448.13,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,7,2.17,21.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202033,267,6496,1,100,504128,52.96,1288.56,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,19,3.77,7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202033,6,151,1,100,40590,14.78,372.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,2,4.93,50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202033,12,927,1,100,199021,6.03,465.78,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,1,0.5,9.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202033,3,269,1,100,73584,4.08,365.57,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,2,2.72,200,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202033,59,958,1,100,413120,14.28,231.89,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,16,3.87,37.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202033,28,790,1,100,176496,15.86,447.6,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,20,11.33,250,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202033,0,129,NA,NA,43087,0,299.39,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,-2,-4.64,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202033,0,90,NA,NA,37930,0,237.28,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,-2,-5.27,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202033,65,1130,1,100,510734,12.73,221.25,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,6,1.18,10.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202033,20,160,1,100,82348,24.29,194.3,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,3,3.65,17.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202033,60,594,1,100,275247,21.8,215.81,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,35,12.72,140,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202033,16,434,1,100,160480,9.97,270.44,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,-1,-0.62,-5.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202033,32,497,1,100,279547,11.45,177.79,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,7,2.51,28,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202033,20,3446,1,100,351491,5.69,980.39,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,6,1.71,42.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202033,9,126,1,100,36703,24.52,343.3,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,9,24.52,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202033,183,6496,1,100,805098,22.73,806.86,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,64,7.95,53.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202033,51,2192,1,100,345525,14.76,634.4,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,14,4.05,37.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202033,14,286,1,100,127642,10.97,224.06,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,4,3.14,40,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202033,363,5105,1,100,1539275,23.58,331.65,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-33,121,7.86,50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202034,134,1943,1,100,685845,19.54,283.3,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-34,14,2.04,11.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202034,0,25,NA,NA,16128,0,155.01,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-34,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202034,7,120,1,100,55445,12.63,216.43,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-34,-2,-3.6,-22.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202034,98,2418,1,100,1039474,9.43,232.62,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-34,-11,-1.06,-10.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202034,32,1049,1,100,289468,11.05,362.39,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-34,3,1.03,10.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202034,43,1344,1,100,195844,21.96,686.26,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-34,-16,-8.17,-27.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202034,4,101,1,100,38747,10.32,260.67,COVID19Cases,,2021-06-25_07-49-37,isoweek,2020-34,-4,-10.33,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
