geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d,nachweismethode,type_variant
SZ,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202029,2862,74,2788,24653,1,100,2.6,0.8,1.3,685845,417.3,3594.54,-733,-106.87,0,-20.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202029,54,0,54,383,1,100,0,0,0,16128,334.82,2374.75,-1,-6.2,0,-1.8,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202029,202,1,201,1642,1,100,0.5,-0.7,0.5,55445,364.33,2961.49,-47,-84.76,0,-18.9,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202029,4151,59,4092,35574,1,100,1.4,0.4999999999999999,0.6,1039474,399.34,3422.31,-503,-48.39,0,-10.8,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202029,1306,11,1295,11960,1,100,0.8,-0.8,0.6,289468,451.17,4131.72,-146,-50.44,0,-10.1,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202029,1127,16,1111,9160,1,100,1.4,-0.20000000000000018,0.6,195844,575.46,4677.19,-94,-48,0,-7.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202029,398,2,396,2712,1,100,0.5,0.5,0.1,38747,1027.18,6999.25,220,567.79,0,123.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202029,1431,33,1398,12534,1,100,2.3,1.0999999999999999,1.3,321783,444.71,3895.17,-257,-79.87,0,-15.2,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202029,3246,102,3144,25905,1,100,3.1,1.5,1.1,504128,643.88,5138.58,134,26.58,0,4.3,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202029,128,5,123,1029,1,100,3.9,1.9,0.9,40590,315.35,2535.11,-22,-54.2,0,-14.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202029,752,5,747,5961,1,100,0.7,-0.40000000000000013,0.5,199021,377.85,2995.16,-118,-59.29,0,-13.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202029,393,3,390,3188,1,100,0.8,-1.4999999999999998,1.9,73584,534.08,4332.46,-119,-161.72,0,-23.2,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202029,1755,37,1718,12612,1,100,2.1,0.9000000000000001,0.9,413120,424.82,3052.87,-101,-24.44,0,-5.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202029,806,11,795,8197,1,100,1.4,0.9999999999999999,0.6,176496,456.67,4644.3,-196,-111.05,0,-19.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202029,137,2,135,1178,1,100,1.5,0.3999999999999999,0.4,43087,317.96,2734,-50,-116.05,0,-26.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202029,145,3,142,1083,1,100,2.1,0.30000000000000004,0.7,37930,382.28,2855.26,-23,-60.64,0,-13.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202029,2040,25,2015,17107,1,100,1.2,-0.5,0.9,510734,399.43,3349.49,-658,-128.83,0,-24.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202029,349,15,334,2760,1,100,4.3,2.6999999999999997,1.3,82348,423.81,3351.63,-79,-95.94,0,-18.5,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202029,1151,14,1137,9313,1,100,1.2,-0.6000000000000001,0.9,275247,418.17,3383.51,-171,-62.13,0,-12.9,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202029,733,13,720,5670,1,100,1.8,-0.8,1.5,160480,456.75,3533.15,-124,-77.27,0,-14.5,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202029,1027,24,1003,8646,1,100,2.3,1.1999999999999997,0.8,279547,367.38,3092.86,-206,-73.69,0,-16.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202029,1480,35,1445,10397,1,100,2.4,0.5,1.3,351491,421.06,2957.97,-168,-47.8,0,-10.2,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202029,111,3,108,932,1,100,2.7,-0.19999999999999973,2,36703,302.43,2539.3,-29,-79.01,0,-20.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202029,5004,119,4885,48433,1,100,2.4,0.5999999999999999,1,805098,621.54,6015.79,-710,-88.19,0,-12.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202029,1269,20,1249,10776,1,100,1.6,0.10000000000000009,1.7,345525,367.27,3118.73,-82,-23.73,0,-6.1,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202029,776,13,763,4931,1,100,1.7,-0.10000000000000009,1.4,127642,607.95,3863.15,-75,-58.76,0,-8.8,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202029,10134,198,9936,81155,1,100,2,0.3999999999999999,1,1539275,658.36,5272.29,-2285,-148.45,0,-18.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202030,2372,80,2292,27025,1,100,3.4,0.7999999999999998,1.5,685845,345.85,3940.39,-490,-71.45,0,-17.1,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202030,56,0,56,439,1,100,0,0,0,16128,347.22,2721.97,2,12.4,0,3.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202030,122,1,121,1764,1,100,0.8,0.30000000000000004,0.6,55445,220.04,3181.53,-80,-144.29,0,-39.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202030,3204,39,3165,38778,1,100,1.2,-0.19999999999999996,0.7,1039474,308.23,3730.54,-947,-91.11,0,-22.8,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202030,1064,11,1053,13024,1,100,1,0.19999999999999996,0.6,289468,367.57,4499.29,-242,-83.6,0,-18.5,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202030,954,15,939,10114,1,100,1.6,0.20000000000000018,0.7,195844,487.12,5164.31,-173,-88.34,0,-15.4,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202030,168,0,168,2880,1,100,0,-0.5,0.1,38747,433.58,7432.83,-230,-593.6,0,-57.8,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202030,1051,21,1030,13585,1,100,2,-0.2999999999999998,1.4,321783,326.62,4221.79,-380,-118.09,0,-26.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202030,3818,249,3569,29723,1,100,6.5,3.4,1.8,504128,757.35,5895.92,572,113.47,0,17.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202030,93,2,91,1122,1,100,2.2,-1.6999999999999997,1,40590,229.12,2764.23,-35,-86.23,0,-27.3,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202030,765,58,707,6726,1,100,7.6,6.8999999999999995,1.3,199021,384.38,3379.54,13,6.53,0,1.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202030,256,0,256,3444,1,100,0,-0.8,1.8,73584,347.9,4680.37,-137,-186.18,0,-34.9,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202030,1457,25,1432,14069,1,100,1.7,-0.40000000000000013,0.9,413120,352.68,3405.55,-298,-72.14,0,-17,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202030,504,6,498,8701,1,100,1.2,-0.19999999999999996,0.6,176496,285.56,4929.86,-302,-171.11,0,-37.5,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202030,104,0,104,1282,1,100,0,-1.5,0.4,43087,241.37,2975.38,-33,-76.59,0,-24.1,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202030,91,2,89,1174,1,100,2.2,0.10000000000000009,0.9,37930,239.92,3095.18,-54,-142.36,0,-37.2,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202030,1554,49,1505,18661,1,100,3.2,2,1.1,510734,304.27,3653.76,-486,-95.16,0,-23.8,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202030,270,6,264,3030,1,100,2.2,-2.0999999999999996,1.4,82348,327.88,3679.51,-79,-95.93,0,-22.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202030,926,18,908,10239,1,100,1.9,0.7,1,275247,336.43,3719.93,-225,-81.74,0,-19.5,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202030,536,10,526,6206,1,100,1.9,0.09999999999999987,1.5,160480,334,3867.15,-197,-122.75,0,-26.9,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202030,914,20,894,9560,1,100,2.2,-0.09999999999999964,0.9,279547,326.96,3419.82,-113,-40.42,0,-11,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202030,1549,16,1533,11946,1,100,1,-1.4,1.2,351491,440.69,3398.66,69,19.63,0,4.7,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202030,91,3,88,1023,1,100,3.3,0.5999999999999996,2.2,36703,247.94,2787.24,-20,-54.49,0,-18,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202030,3972,88,3884,52405,1,100,2.2,-0.19999999999999973,1.1,805098,493.36,6509.15,-1032,-128.18,0,-20.6,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202030,1103,17,1086,11879,1,100,1.5,-0.10000000000000009,1.7,345525,319.22,3437.96,-166,-48.05,0,-13.1,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202030,825,12,813,5756,1,100,1.5,-0.19999999999999996,1.4,127642,646.34,4509.49,49,38.39,0,6.3,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202030,7878,173,7705,89033,1,100,2.2,0.20000000000000018,1.1,1539275,511.8,5784.09,-2256,-146.56,0,-22.3,COVID19Test,2021-06-25_07-49-37,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,NA,NA,NA,NA,COVID19Test,2021-06-25_07-49-37,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
