geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
GE,2021-03-29,9,1350,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,974,TRUE,439,911,TRUE,1180,170,45,79,5.29,7.21,TRUE,1,504128,1.79,1.05,1.43,267.79,NA,NA,NA,193.2,180.71,33.72,8.93,15.67,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,9,0,0
GE,2021-03-30,4,1354,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,978,TRUE,439,915,TRUE,1180,174,45,77,5.86,7.29,TRUE,1,504128,0.79,1.16,1.45,268.58,NA,NA,NA,194,181.5,34.52,8.93,15.27,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,4,0,0
GE,2021-03-31,3,1357,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,981,TRUE,439,918,TRUE,1180,177,40,76,7.29,7.36,TRUE,1,504128,0.6,1.45,1.46,269.18,NA,NA,NA,194.59,182.1,35.11,7.93,15.08,-5,-1,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-04-01,2,1359,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,983,TRUE,439,920,TRUE,1180,179,37,76,8.29,7.71,TRUE,1,504128,0.4,1.64,1.53,269.57,NA,NA,NA,194.99,182.49,35.51,7.34,15.08,-3,-0.5899999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-04-02,13,1372,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,996,TRUE,439,933,TRUE,1180,192,41,87,8,7.71,TRUE,1,504128,2.58,1.59,1.53,272.15,NA,NA,NA,197.57,185.07,38.09,8.13,17.26,4,0.7900000000000009,COVID19Hosp,,2021-06-25_07-49-37,day,13,0,0
GE,2021-04-03,16,1388,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1012,TRUE,439,949,TRUE,1180,208,51,97,8.14,7.71,TRUE,1,504128,3.17,1.61,1.53,275.33,NA,NA,NA,200.74,188.25,41.26,10.12,19.24,10,1.9899999999999984,COVID19Hosp,,2021-06-25_07-49-37,day,16,0,0
GE,2021-04-04,11,1399,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1023,TRUE,439,960,TRUE,1180,219,58,103,9,7.64,TRUE,1,504128,2.18,1.79,1.52,277.51,NA,NA,NA,202.92,190.43,43.44,11.51,20.43,7,1.3900000000000006,COVID19Hosp,,2021-06-25_07-49-37,day,11,0,0
GE,2021-04-05,7,1406,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1030,TRUE,439,967,TRUE,1180,226,56,101,10.14,7.21,TRUE,1,504128,1.39,2.01,1.43,278.9,NA,NA,NA,204.31,191.82,44.83,11.11,20.03,-2,-0.40000000000000036,COVID19Hosp,,2021-06-25_07-49-37,day,7,0,0
GE,2021-04-06,5,1411,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1035,TRUE,439,972,TRUE,1180,231,57,102,9.57,7.43,TRUE,1,504128,0.99,1.9,1.47,279.89,NA,NA,NA,205.31,192.81,45.82,11.31,20.23,1,0.20000000000000107,COVID19Hosp,,2021-06-25_07-49-37,day,5,0,0
GE,2021-04-07,9,1420,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1044,TRUE,439,981,TRUE,1180,240,63,103,8.14,7.71,TRUE,1,504128,1.79,1.61,1.53,281.67,NA,NA,NA,207.09,194.59,47.61,12.5,20.43,6,1.1899999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,9,0,0
GE,2021-04-08,10,1430,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1054,TRUE,439,991,TRUE,1180,250,71,108,7,8.36,TRUE,1,504128,1.98,1.39,1.66,283.66,NA,NA,NA,209.07,196.58,49.59,14.08,21.42,8,1.58,COVID19Hosp,,2021-06-25_07-49-37,day,10,0,0
GE,2021-04-09,9,1439,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1063,TRUE,439,1000,TRUE,1180,259,67,108,6.43,8.07,TRUE,1,504128,1.79,1.28,1.6,285.44,NA,NA,NA,210.86,198.36,51.38,13.29,21.42,-4,-0.7900000000000009,COVID19Hosp,,2021-06-25_07-49-37,day,9,0,0
GE,2021-04-10,6,1445,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1069,TRUE,439,1006,TRUE,1180,265,57,108,6.71,7.21,TRUE,1,504128,1.19,1.33,1.43,286.63,NA,NA,NA,212.05,199.55,52.57,11.31,21.42,-10,-1.9799999999999986,COVID19Hosp,,2021-06-25_07-49-37,day,6,0,0
GE,2021-04-11,3,1448,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1072,TRUE,439,1009,TRUE,1180,268,49,107,6.43,6.79,TRUE,1,504128,0.6,1.28,1.35,287.23,NA,NA,NA,212.64,200.15,53.16,9.72,21.22,-8,-1.5899999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-04-12,3,1451,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1075,TRUE,439,1012,TRUE,1180,271,45,101,6.57,6.86,TRUE,1,504128,0.6,1.3,1.36,287.82,NA,NA,NA,213.24,200.74,53.76,8.93,20.03,-4,-0.7900000000000009,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-04-13,7,1458,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1082,TRUE,439,1019,TRUE,1180,278,47,104,6.57,7.07,TRUE,1,504128,1.39,1.3,1.4,289.21,NA,NA,NA,214.63,202.13,55.14,9.32,20.63,2,0.39000000000000057,COVID19Hosp,,2021-06-25_07-49-37,day,7,0,0
GE,2021-04-14,7,1465,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1089,TRUE,439,1026,TRUE,1180,285,45,108,6.29,7.07,TRUE,1,504128,1.39,1.25,1.4,290.6,NA,NA,NA,216.02,203.52,56.53,8.93,21.42,-2,-0.39000000000000057,COVID19Hosp,,2021-06-25_07-49-37,day,7,0,0
GE,2021-04-15,11,1476,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1100,TRUE,439,1037,TRUE,1180,296,46,117,6.57,6.57,TRUE,1,504128,2.18,1.3,1.3,292.78,NA,NA,NA,218.2,205.7,58.72,9.12,23.21,1,0.1899999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,11,0,0
GE,2021-04-16,9,1485,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1109,TRUE,439,1046,TRUE,1180,305,46,113,7.29,6.71,TRUE,1,504128,1.79,1.45,1.33,294.57,NA,NA,NA,219.98,207.49,60.5,9.12,22.41,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,9,0,0
GE,2021-04-17,4,1489,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1113,TRUE,439,1050,TRUE,1180,309,44,101,7.43,6.43,TRUE,1,504128,0.79,1.47,1.28,295.36,NA,NA,NA,220.78,208.28,61.29,8.73,20.03,-2,-0.3899999999999988,COVID19Hosp,,2021-06-25_07-49-37,day,4,0,0
GE,2021-04-18,5,1494,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1118,TRUE,439,1055,TRUE,1180,314,46,95,7.71,6.5,TRUE,1,504128,0.99,1.53,1.29,296.35,NA,NA,NA,221.77,209.27,62.29,9.12,18.84,2,0.3899999999999988,COVID19Hosp,,2021-06-25_07-49-37,day,5,0,0
GE,2021-04-19,8,1502,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1126,TRUE,439,1063,TRUE,1180,322,51,96,6.57,6.71,TRUE,1,504128,1.59,1.3,1.33,297.94,NA,NA,NA,223.36,210.86,63.87,10.12,19.04,5,1,COVID19Hosp,,2021-06-25_07-49-37,day,8,0,0
GE,2021-04-20,8,1510,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1134,TRUE,439,1071,TRUE,1180,330,52,99,6.86,6.64,TRUE,1,504128,1.59,1.36,1.32,299.53,NA,NA,NA,224.94,212.45,65.46,10.31,19.64,1,0.19000000000000128,COVID19Hosp,,2021-06-25_07-49-37,day,8,0,0
GE,2021-04-21,9,1519,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1143,TRUE,439,1080,TRUE,1180,339,54,99,6.57,6.43,TRUE,1,504128,1.79,1.3,1.28,301.31,NA,NA,NA,226.73,214.23,67.24,10.71,19.64,2,0.40000000000000036,COVID19Hosp,,2021-06-25_07-49-37,day,9,0,0
GE,2021-04-22,3,1522,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1146,TRUE,439,1083,TRUE,1180,342,46,92,6.43,5.86,TRUE,1,504128,0.6,1.28,1.16,301.91,NA,NA,NA,227.32,214.83,67.84,9.12,18.25,-8,-1.5900000000000016,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-04-23,11,1533,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1157,TRUE,439,1094,TRUE,1180,353,48,94,6.14,5.36,TRUE,1,504128,2.18,1.22,1.06,304.09,NA,NA,NA,229.51,217.01,70.02,9.52,18.65,2,0.40000000000000036,COVID19Hosp,,2021-06-25_07-49-37,day,11,0,0
GE,2021-04-24,2,1535,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1159,TRUE,439,1096,TRUE,1180,355,46,90,5.86,5.43,TRUE,1,504128,0.4,1.16,1.08,304.49,NA,NA,NA,229.9,217.41,70.42,9.12,17.85,-2,-0.40000000000000036,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-04-25,4,1539,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1163,TRUE,439,1100,TRUE,1180,359,45,91,5.14,5.21,TRUE,1,504128,0.79,1.02,1.03,305.28,NA,NA,NA,230.7,218.2,71.21,8.93,18.05,-1,-0.1899999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,4,0,0
GE,2021-04-26,6,1545,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1169,TRUE,439,1106,TRUE,1180,365,43,94,5.14,4.79,TRUE,1,504128,1.19,1.02,0.95,306.47,NA,NA,NA,231.89,219.39,72.4,8.53,18.65,-2,-0.40000000000000036,COVID19Hosp,,2021-06-25_07-49-37,day,6,0,0
GE,2021-04-27,6,1551,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1175,TRUE,439,1112,TRUE,1180,371,41,93,3.86,4.36,TRUE,1,504128,1.19,0.77,0.86,307.66,NA,NA,NA,233.08,220.58,73.59,8.13,18.45,-2,-0.3999999999999986,COVID19Hosp,,2021-06-25_07-49-37,day,6,0,0
GE,2021-04-28,4,1555,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1179,TRUE,439,1116,TRUE,1180,375,36,90,4.29,4.21,TRUE,1,504128,0.79,0.85,0.84,308.45,NA,NA,NA,233.87,221.37,74.39,7.14,17.85,-5,-0.9900000000000011,COVID19Hosp,,2021-06-25_07-49-37,day,4,0,0
GE,2021-04-29,3,1558,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1182,TRUE,439,1119,TRUE,1180,378,36,82,4,4.29,TRUE,1,504128,0.6,0.79,0.85,309.05,NA,NA,NA,234.46,221.97,74.98,7.14,16.27,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-04-30,2,1560,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1184,TRUE,439,1121,TRUE,1180,380,27,75,3.43,3.86,TRUE,1,504128,0.4,0.68,0.77,309.45,NA,NA,NA,234.86,222.36,75.38,5.36,14.88,-9,-1.7799999999999994,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-01,5,1565,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1189,TRUE,439,1126,TRUE,1180,385,30,76,2.86,3.71,TRUE,1,504128,0.99,0.57,0.74,310.44,NA,NA,NA,235.85,223.36,76.37,5.95,15.08,3,0.5899999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,5,0,0
GE,2021-05-02,2,1567,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1191,TRUE,439,1128,TRUE,1180,387,28,73,3.29,3.64,TRUE,1,504128,0.4,0.65,0.72,310.83,NA,NA,NA,236.25,223.75,76.77,5.55,14.48,-2,-0.40000000000000036,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-03,2,1569,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1193,TRUE,439,1130,TRUE,1180,389,24,67,3.43,3.64,TRUE,1,504128,0.4,0.68,0.72,311.23,NA,NA,NA,236.65,224.15,77.16,4.76,13.29,-4,-0.79,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-04,2,1571,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1195,TRUE,439,1132,TRUE,1180,391,20,61,3.86,3.5,TRUE,1,504128,0.4,0.77,0.69,311.63,NA,NA,NA,237.04,224.55,77.56,3.97,12.1,-4,-0.7899999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-05,7,1578,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1202,TRUE,439,1139,TRUE,1180,398,23,59,3.14,3.29,TRUE,1,504128,1.39,0.62,0.65,313.02,NA,NA,NA,238.43,225.93,78.95,4.56,11.7,3,0.5899999999999994,COVID19Hosp,,2021-06-25_07-49-37,day,7,0,0
GE,2021-05-06,4,1582,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1206,TRUE,439,1143,TRUE,1180,402,24,60,3.29,3.14,TRUE,1,504128,0.79,0.65,0.62,313.81,NA,NA,NA,239.22,226.73,79.74,4.76,11.9,1,0.20000000000000018,COVID19Hosp,,2021-06-25_07-49-37,day,4,0,0
GE,2021-05-07,5,1587,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1211,TRUE,439,1148,TRUE,1180,407,27,54,3.86,3.14,TRUE,1,504128,0.99,0.77,0.62,314.8,NA,NA,NA,240.22,227.72,80.73,5.36,10.71,3,0.6000000000000005,COVID19Hosp,,2021-06-25_07-49-37,day,5,0,0
GE,2021-05-08,0,1587,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1211,TRUE,439,1148,TRUE,1180,407,22,52,4.14,2.93,TRUE,1,504128,0,0.82,0.58,314.8,NA,NA,NA,240.22,227.72,80.73,4.36,10.31,-5,-1,COVID19Hosp,,2021-06-25_07-49-37,day,0,0,0
GE,2021-05-09,3,1590,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1214,TRUE,439,1151,TRUE,1180,410,23,51,3.29,2.93,TRUE,1,504128,0.6,0.65,0.58,315.4,NA,NA,NA,240.81,228.32,81.33,4.56,10.12,1,0.1999999999999993,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-05-10,6,1596,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1220,TRUE,439,1157,TRUE,1180,416,27,51,2.86,3,TRUE,1,504128,1.19,0.57,0.6,316.59,NA,NA,NA,242,229.51,82.52,5.36,10.12,4,0.8000000000000007,COVID19Hosp,,2021-06-25_07-49-37,day,6,0,0
GE,2021-05-11,4,1600,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1224,TRUE,439,1161,TRUE,1180,420,29,49,2.43,3.14,TRUE,1,504128,0.79,0.48,0.62,317.38,NA,NA,NA,242.8,230.3,83.31,5.75,9.72,2,0.3899999999999997,COVID19Hosp,,2021-06-25_07-49-37,day,4,0,0
GE,2021-05-12,1,1601,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1225,TRUE,439,1162,TRUE,1180,421,23,46,2.71,2.86,TRUE,1,504128,0.2,0.54,0.57,317.58,NA,NA,NA,242.99,230.5,83.51,4.56,9.12,-6,-1.1900000000000004,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-13,1,1602,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1226,TRUE,439,1163,TRUE,1180,422,20,44,2.57,2.71,TRUE,1,504128,0.2,0.51,0.54,317.78,NA,NA,NA,243.19,230.7,83.71,3.97,8.73,-3,-0.5899999999999994,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-14,2,1604,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1228,TRUE,439,1165,TRUE,1180,424,17,44,2.14,2.5,TRUE,1,504128,0.4,0.42,0.5,318.17,NA,NA,NA,243.59,231.09,84.11,3.37,8.73,-3,-0.6000000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-15,2,1606,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1230,TRUE,439,1167,TRUE,1180,426,19,41,2.14,2.57,TRUE,1,504128,0.4,0.42,0.51,318.57,NA,NA,NA,243.99,231.49,84.5,3.77,8.13,2,0.3999999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-16,2,1608,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1232,TRUE,439,1169,TRUE,1180,428,18,41,2.43,2.5,TRUE,1,504128,0.4,0.48,0.5,318.97,NA,NA,NA,244.38,231.89,84.9,3.57,8.13,-1,-0.20000000000000018,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-17,3,1611,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1235,TRUE,439,1172,TRUE,1180,431,15,42,2.57,2.14,TRUE,1,504128,0.6,0.51,0.42,319.56,NA,NA,NA,244.98,232.48,85.49,2.98,8.33,-3,-0.5899999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-05-18,4,1615,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1239,TRUE,439,1176,TRUE,1180,435,15,44,2.57,1.93,TRUE,1,504128,0.79,0.51,0.38,320.36,NA,NA,NA,245.77,233.27,86.29,2.98,8.73,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,4,0,0
GE,2021-05-19,3,1618,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1242,TRUE,439,1179,TRUE,1180,438,17,40,2.43,1.93,TRUE,1,504128,0.6,0.48,0.38,320.95,NA,NA,NA,246.37,233.87,86.88,3.37,7.93,2,0.3900000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-05-20,2,1620,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1244,TRUE,439,1181,TRUE,1180,440,18,38,2.43,1.93,TRUE,1,504128,0.4,0.48,0.38,321.35,NA,NA,NA,246.76,234.27,87.28,3.57,7.54,1,0.19999999999999973,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-21,2,1622,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1246,TRUE,439,1183,TRUE,1180,442,18,35,2.14,2,TRUE,1,504128,0.4,0.42,0.4,321.74,NA,NA,NA,247.16,234.66,87.68,3.57,6.94,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-22,1,1623,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1247,TRUE,439,1184,TRUE,1180,443,17,36,1.71,1.86,TRUE,1,504128,0.2,0.34,0.37,321.94,NA,NA,NA,247.36,234.86,87.87,3.37,7.14,-1,-0.19999999999999973,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-23,2,1625,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1249,TRUE,439,1186,TRUE,1180,445,17,35,1.43,1.79,TRUE,1,504128,0.4,0.28,0.36,322.34,NA,NA,NA,247.75,235.26,88.27,3.37,6.94,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-05-24,1,1626,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1250,TRUE,439,1187,TRUE,1180,446,15,30,1.29,1.71,TRUE,1,504128,0.2,0.26,0.34,322.54,NA,NA,NA,247.95,235.46,88.47,2.98,5.95,-2,-0.3900000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-25,1,1627,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1251,TRUE,439,1188,TRUE,1180,447,12,27,1.43,1.43,TRUE,1,504128,0.2,0.28,0.28,322.74,NA,NA,NA,248.15,235.65,88.67,2.38,5.36,-3,-0.6000000000000001,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-26,1,1628,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1252,TRUE,439,1189,TRUE,1180,448,10,27,1.29,1.29,TRUE,1,504128,0.2,0.26,0.26,322.93,NA,NA,NA,248.35,235.85,88.87,1.98,5.36,-2,-0.3999999999999999,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-27,1,1629,FALSE,1643,0,FALSE,1642,0,FALSE,1629,0,TRUE,376,1253,TRUE,439,1190,TRUE,1180,449,9,27,1.14,1.21,TRUE,1,504128,0.2,0.23,0.24,323.13,NA,NA,NA,248.55,236.05,89.06,1.79,5.36,-1,-0.18999999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-28,3,1632,FALSE,1643,0,FALSE,1642,0,TRUE,1629,3,TRUE,376,1256,TRUE,439,1193,TRUE,1180,452,10,28,1.29,1.14,TRUE,1,504128,0.6,0.26,0.23,323.73,NA,NA,0.6,249.14,236.65,89.66,1.98,5.55,1,0.18999999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,3,0,0
GE,2021-05-29,0,1632,FALSE,1643,0,FALSE,1642,0,TRUE,1629,3,TRUE,376,1256,TRUE,439,1193,TRUE,1180,452,9,26,1.14,1.14,TRUE,1,504128,0,0.23,0.23,323.73,NA,NA,0.6,249.14,236.65,89.66,1.79,5.16,-1,-0.18999999999999995,COVID19Hosp,,2021-06-25_07-49-37,day,0,0,0
GE,2021-05-30,1,1633,FALSE,1643,0,FALSE,1642,0,TRUE,1629,4,TRUE,376,1257,TRUE,439,1194,TRUE,1180,453,8,25,1.14,1,TRUE,1,504128,0.2,0.23,0.2,323.93,NA,NA,0.79,249.34,236.84,89.86,1.59,4.96,-1,-0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-05-31,2,1635,FALSE,1643,0,FALSE,1642,0,TRUE,1629,6,TRUE,376,1259,TRUE,439,1196,TRUE,1180,455,9,24,1.14,1,TRUE,1,504128,0.4,0.23,0.2,324.32,NA,NA,1.19,249.74,237.24,90.25,1.79,4.76,1,0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,2,0,0
GE,2021-06-01,0,1635,FALSE,1643,0,FALSE,1642,0,TRUE,1629,6,TRUE,376,1259,TRUE,439,1196,TRUE,1180,455,8,20,0.86,1,TRUE,1,504128,0,0.17,0.2,324.32,NA,NA,1.19,249.74,237.24,90.25,1.59,3.97,-1,-0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,0,0,0
GE,2021-06-02,1,1636,FALSE,1643,0,FALSE,1642,0,TRUE,1629,7,TRUE,376,1260,TRUE,439,1197,TRUE,1180,456,8,18,1,0.93,TRUE,1,504128,0.2,0.2,0.18,324.52,NA,NA,1.39,249.94,237.44,90.45,1.59,3.57,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-06-03,1,1637,FALSE,1643,0,FALSE,1642,0,TRUE,1629,8,TRUE,376,1261,TRUE,439,1198,TRUE,1180,457,8,17,0.86,0.93,TRUE,1,504128,0.2,0.17,0.18,324.72,NA,NA,1.59,250.13,237.64,90.65,1.59,3.37,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-06-04,1,1638,FALSE,1643,0,FALSE,1642,0,TRUE,1629,9,TRUE,376,1262,TRUE,439,1199,TRUE,1180,458,6,16,0.71,0.79,TRUE,1,504128,0.2,0.14,0.16,324.92,NA,NA,1.79,250.33,237.84,90.85,1.19,3.17,-2,-0.40000000000000013,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-06-05,1,1639,FALSE,1643,0,FALSE,1642,0,TRUE,1629,10,TRUE,376,1263,TRUE,439,1200,TRUE,1180,459,7,16,0.86,0.79,TRUE,1,504128,0.2,0.17,0.16,325.12,NA,NA,1.98,250.53,238.03,91.05,1.39,3.17,1,0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-06-06,0,1639,FALSE,1643,0,FALSE,1642,0,TRUE,1629,10,TRUE,376,1263,TRUE,439,1200,TRUE,1180,459,6,14,0.71,0.71,TRUE,1,504128,0,0.14,0.14,325.12,NA,NA,1.98,250.53,238.03,91.05,1.19,2.78,-1,-0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,0,0,0
GE,2021-06-07,1,1640,FALSE,1643,0,FALSE,1642,0,TRUE,1629,11,TRUE,376,1264,TRUE,439,1201,TRUE,1180,460,5,14,0.71,0.57,TRUE,1,504128,0.2,0.14,0.11,325.31,NA,NA,2.18,250.73,238.23,91.25,0.99,2.78,-1,-0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-06-08,1,1641,FALSE,1643,0,FALSE,1642,0,TRUE,1629,12,TRUE,376,1265,TRUE,439,1202,TRUE,1180,461,6,14,0.71,0.57,TRUE,1,504128,0.2,0.14,0.11,325.51,NA,NA,2.38,250.93,238.43,91.45,1.19,2.78,1,0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
GE,2021-06-09,0,1641,FALSE,1643,0,FALSE,1642,0,TRUE,1629,12,TRUE,376,1265,TRUE,439,1202,TRUE,1180,461,5,13,0.57,0.5,TRUE,1,504128,0,0.11,0.1,325.51,NA,NA,2.38,250.93,238.43,91.45,0.99,2.58,-1,-0.19999999999999996,COVID19Hosp,,2021-06-25_07-49-37,day,0,0,0
GE,2021-06-10,1,1642,FALSE,1643,0,FALSE,1642,0,TRUE,1629,13,TRUE,376,1266,TRUE,439,1203,TRUE,1180,462,5,13,0.57,0.43,TRUE,1,504128,0.2,0.11,0.09,325.71,NA,NA,2.58,251.13,238.63,91.64,0.99,2.58,0,0,COVID19Hosp,,2021-06-25_07-49-37,day,1,0,0
