"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202053,"AR","20 - 29",0,"altersklasse_covid19",6318,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"AR","20 - 29",6,"altersklasse_covid19",6318,6,0.09,NA,0.09,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.009,0.9
202102,"AR","20 - 29",0,"altersklasse_covid19",6318,6,0,0.12,0.09,7.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202103,"AR","20 - 29",29,"altersklasse_covid19",6318,35,0.46,0.17,0.55,11,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.021,2.1
202104,"AR","20 - 29",20,"altersklasse_covid19",6318,55,0.32,0.19,0.87,12.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.012,1.2
202105,"AR","20 - 29",0,"altersklasse_covid19",6318,55,0,0.19,0.87,11.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202106,"AR","20 - 29",22,"altersklasse_covid19",6318,77,0.35,0.22,1.22,13.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.089,8.9
202107,"AR","20 - 29",9,"altersklasse_covid19",6318,86,0.14,0.17,1.36,10.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202108,"AR","20 - 29",3,"altersklasse_covid19",6318,89,0.05,0.16,1.41,10.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202109,"AR","20 - 29",14,"altersklasse_covid19",6318,103,0.22,0.17,1.63,11,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.023,2.3
202110,"AR","20 - 29",7,"altersklasse_covid19",6318,110,0.11,0.14,1.74,9.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.018,1.8
202111,"AR","20 - 29",17,"altersklasse_covid19",6318,127,0.27,NA,2.01,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.014,1.4
202112,"AR","20 - 29",5,"altersklasse_covid19",6318,132,0.08,NA,2.09,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202113,"AR","20 - 29",9,"altersklasse_covid19",6318,141,0.14,NA,2.23,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202052,"AR","30 - 39",0,"altersklasse_covid19",7132,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"AR","30 - 39",0,"altersklasse_covid19",7132,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"AR","30 - 39",7,"altersklasse_covid19",7132,7,0.1,NA,0.1,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.01,1
202102,"AR","30 - 39",0,"altersklasse_covid19",7132,7,0,0.2,0.1,14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202103,"AR","30 - 39",43,"altersklasse_covid19",7132,50,0.6,0.26,0.7,18.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.031,3.1
202104,"AR","30 - 39",48,"altersklasse_covid19",7132,98,0.67,0.29,1.37,20.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.029,2.9
202105,"AR","30 - 39",0,"altersklasse_covid19",7132,98,0,0.32,1.37,22.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202106,"AR","30 - 39",33,"altersklasse_covid19",7132,131,0.46,0.37,1.84,26.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.134,13.4
202107,"AR","30 - 39",15,"altersklasse_covid19",7132,146,0.21,0.3,2.05,21.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.011,1.1
202108,"AR","30 - 39",19,"altersklasse_covid19",7132,165,0.27,0.26,2.31,18.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.024,2.4
202109,"AR","30 - 39",27,"altersklasse_covid19",7132,192,0.38,0.29,2.69,20.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.044,4.4
202110,"AR","30 - 39",10,"altersklasse_covid19",7132,202,0.14,0.27,2.83,19,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.026,2.6
202111,"AR","30 - 39",26,"altersklasse_covid19",7132,228,0.36,NA,3.2,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.022,2.2
202112,"AR","30 - 39",13,"altersklasse_covid19",7132,241,0.18,NA,3.38,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.009,0.9
202113,"AR","30 - 39",23,"altersklasse_covid19",7132,264,0.32,NA,3.7,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
202052,"AR","40 - 49",0,"altersklasse_covid19",7075,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"AR","40 - 49",2,"altersklasse_covid19",7075,2,0.03,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",1,100
202101,"AR","40 - 49",26,"altersklasse_covid19",7075,28,0.37,NA,0.4,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.037,3.7
202102,"AR","40 - 49",0,"altersklasse_covid19",7075,28,0,0.36,0.4,25.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202103,"AR","40 - 49",70,"altersklasse_covid19",7075,98,0.99,0.44,1.39,31.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.051,5.1
202104,"AR","40 - 49",78,"altersklasse_covid19",7075,176,1.1,0.5,2.49,35.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.048,4.8
202105,"AR","40 - 49",0,"altersklasse_covid19",7075,176,0,0.55,2.49,38.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202106,"AR","40 - 49",42,"altersklasse_covid19",7075,218,0.59,0.59,3.08,41.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.17,17
202107,"AR","40 - 49",33,"altersklasse_covid19",7075,251,0.47,0.5,3.55,35.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.025,2.5
202108,"AR","40 - 49",49,"altersklasse_covid19",7075,300,0.69,0.46,4.24,32.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.061,6.1
202109,"AR","40 - 49",20,"altersklasse_covid19",7075,320,0.28,0.51,4.52,36.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.033,3.3
202110,"AR","40 - 49",25,"altersklasse_covid19",7075,345,0.35,0.5,4.88,35.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.064,6.4
202111,"AR","40 - 49",61,"altersklasse_covid19",7075,406,0.86,NA,5.74,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.051,5.1
202112,"AR","40 - 49",23,"altersklasse_covid19",7075,429,0.33,NA,6.06,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.016,1.6
202113,"AR","40 - 49",36,"altersklasse_covid19",7075,465,0.51,NA,6.57,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.029,2.9
202052,"AR","50 - 59",0,"altersklasse_covid19",8854,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"AR","50 - 59",0,"altersklasse_covid19",8854,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"AR","50 - 59",59,"altersklasse_covid19",8854,59,0.67,NA,0.67,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.085,8.5
202102,"AR","50 - 59",0,"altersklasse_covid19",8854,59,0,0.58,0.67,51.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202103,"AR","50 - 59",136,"altersklasse_covid19",8854,195,1.54,0.71,2.2,62.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.099,9.9
202104,"AR","50 - 59",166,"altersklasse_covid19",8854,361,1.87,0.86,4.08,76.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.102,10.2
202105,"AR","50 - 59",0,"altersklasse_covid19",8854,361,0,0.93,4.08,82.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202106,"AR","50 - 59",79,"altersklasse_covid19",8854,440,0.89,1.02,4.97,90.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.32,32
202107,"AR","50 - 59",93,"altersklasse_covid19",8854,533,1.05,0.86,6.02,76.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.07,7
202108,"AR","50 - 59",101,"altersklasse_covid19",8854,634,1.14,0.81,7.16,72,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.126,12.6
202109,"AR","50 - 59",58,"altersklasse_covid19",8854,692,0.66,0.91,7.82,80.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.096,9.6
202110,"AR","50 - 59",36,"altersklasse_covid19",8854,728,0.41,0.92,8.22,81.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.092,9.2
202111,"AR","50 - 59",137,"altersklasse_covid19",8854,865,1.55,NA,9.77,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.114,11.4
202112,"AR","50 - 59",60,"altersklasse_covid19",8854,925,0.68,NA,10.45,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.043,4.3
202113,"AR","50 - 59",87,"altersklasse_covid19",8854,1012,0.98,NA,11.43,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.071,7.1
202052,"AR","60 - 69",0,"altersklasse_covid19",7030,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"AR","60 - 69",0,"altersklasse_covid19",7030,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"AR","60 - 69",48,"altersklasse_covid19",7030,48,0.68,NA,0.68,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.069,6.9
202102,"AR","60 - 69",0,"altersklasse_covid19",7030,48,0,0.91,0.68,64.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202103,"AR","60 - 69",149,"altersklasse_covid19",7030,197,2.12,1.01,2.8,71.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.109,10.9
202104,"AR","60 - 69",253,"altersklasse_covid19",7030,450,3.6,1.31,6.4,92.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.155,15.5
202105,"AR","60 - 69",0,"altersklasse_covid19",7030,450,0,1.59,6.4,111.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202106,"AR","60 - 69",49,"altersklasse_covid19",7030,499,0.7,1.8,7.1,126.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.198,19.8
202107,"AR","60 - 69",146,"altersklasse_covid19",7030,645,2.08,1.67,9.17,117.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.111,11.1
202108,"AR","60 - 69",186,"altersklasse_covid19",7030,831,2.65,1.65,11.82,115.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.233,23.3
202109,"AR","60 - 69",102,"altersklasse_covid19",7030,933,1.45,2.76,13.27,194.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.168,16.8
202110,"AR","60 - 69",84,"altersklasse_covid19",7030,1017,1.19,3.51,14.47,246.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.214,21.4
202111,"AR","60 - 69",244,"altersklasse_covid19",7030,1261,3.47,NA,17.94,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.204,20.4
202112,"AR","60 - 69",548,"altersklasse_covid19",7030,1809,7.8,NA,25.73,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.39,39
202113,"AR","60 - 69",416,"altersklasse_covid19",7030,2225,5.92,NA,31.65,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.34,34
202052,"AR","70 - 79",0,"altersklasse_covid19",4867,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"AR","70 - 79",0,"altersklasse_covid19",4867,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"AR","70 - 79",115,"altersklasse_covid19",4867,115,2.36,NA,2.36,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.165,16.5
202102,"AR","70 - 79",0,"altersklasse_covid19",4867,115,0,3.21,2.36,156.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202103,"AR","70 - 79",514,"altersklasse_covid19",4867,629,10.56,3.26,12.92,158.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.375,37.5
202104,"AR","70 - 79",465,"altersklasse_covid19",4867,1094,9.55,4.92,22.48,239.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.285,28.5
202105,"AR","70 - 79",0,"altersklasse_covid19",4867,1094,0,5.34,22.48,259.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202106,"AR","70 - 79",17,"altersklasse_covid19",4867,1111,0.35,6.03,22.83,293.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.069,6.9
202107,"AR","70 - 79",566,"altersklasse_covid19",4867,1677,11.63,4.96,34.46,241.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.428,42.8
202108,"AR","70 - 79",257,"altersklasse_covid19",4867,1934,5.28,4.9,39.74,238.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.322,32.2
202109,"AR","70 - 79",236,"altersklasse_covid19",4867,2170,4.85,6.48,44.59,315.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.389,38.9
202110,"AR","70 - 79",149,"altersklasse_covid19",4867,2319,3.06,7.78,47.65,378.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.38,38
202111,"AR","70 - 79",444,"altersklasse_covid19",4867,2763,9.12,NA,56.77,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.371,37.1
202112,"AR","70 - 79",538,"altersklasse_covid19",4867,3301,11.05,NA,67.82,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.383,38.3
202113,"AR","70 - 79",461,"altersklasse_covid19",4867,3762,9.47,NA,77.3,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.377,37.7
202052,"AR","80+",0,"altersklasse_covid19",2971,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"AR","80+",0,"altersklasse_covid19",2971,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202101,"AR","80+",433,"altersklasse_covid19",2971,433,14.57,NA,14.57,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.623,62.3
202102,"AR","80+",0,"altersklasse_covid19",2971,433,0,7.02,14.57,208.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202103,"AR","80+",426,"altersklasse_covid19",2971,859,14.34,7.04,28.91,209.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.311,31.1
202104,"AR","80+",600,"altersklasse_covid19",2971,1459,20.2,9.24,49.11,274.43,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.367,36.7
202105,"AR","80+",0,"altersklasse_covid19",2971,1459,0,8.03,49.11,238.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202106,"AR","80+",5,"altersklasse_covid19",2971,1464,0.17,8.75,49.28,260,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.02,2
202107,"AR","80+",457,"altersklasse_covid19",2971,1921,15.38,7.09,64.66,210.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.346,34.6
202108,"AR","80+",182,"altersklasse_covid19",2971,2103,6.13,5.49,70.78,163.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.228,22.8
202109,"AR","80+",150,"altersklasse_covid19",2971,2253,5.05,6.54,75.83,194.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.247,24.7
202110,"AR","80+",81,"altersklasse_covid19",2971,2334,2.73,7.43,78.56,220.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.207,20.7
202111,"AR","80+",267,"altersklasse_covid19",2971,2601,8.99,NA,87.55,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.223,22.3
202112,"AR","80+",217,"altersklasse_covid19",2971,2818,7.3,NA,94.85,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.154,15.4
202113,"AR","80+",191,"altersklasse_covid19",2971,3009,6.43,NA,101.28,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.156,15.6
202052,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202102,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202103,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202104,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202105,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202106,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202107,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202108,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202109,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0.14,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202110,"BE","0 - 9",0,"altersklasse_covid19",101287,0,0,0,0,0.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202111,"BE","0 - 9",1,"altersklasse_covid19",101287,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202112,"BE","0 - 9",0,"altersklasse_covid19",101287,1,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202113,"BE","0 - 9",1,"altersklasse_covid19",101287,2,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202052,"BE","10 - 19",0,"altersklasse_covid19",96454,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"BE","10 - 19",0,"altersklasse_covid19",96454,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"BE","10 - 19",0,"altersklasse_covid19",96454,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202102,"BE","10 - 19",23,"altersklasse_covid19",96454,23,0.02,0.01,0.02,10.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.005,0.5
202103,"BE","10 - 19",43,"altersklasse_covid19",96454,66,0.04,0.02,0.07,19.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202104,"BE","10 - 19",5,"altersklasse_covid19",96454,71,0.01,0.04,0.07,39,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202105,"BE","10 - 19",3,"altersklasse_covid19",96454,74,0,0.05,0.08,45.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0,0
202106,"BE","10 - 19",65,"altersklasse_covid19",96454,139,0.07,0.05,0.14,47,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.004,0.4
202107,"BE","10 - 19",134,"altersklasse_covid19",96454,273,0.14,0.06,0.28,57.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.006,0.6
202108,"BE","10 - 19",46,"altersklasse_covid19",96454,319,0.05,0.09,0.33,83.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.003,0.3
202109,"BE","10 - 19",33,"altersklasse_covid19",96454,352,0.03,0.1,0.36,95.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.002,0.2
202110,"BE","10 - 19",118,"altersklasse_covid19",96454,470,0.12,0.11,0.49,105,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.005,0.5
202111,"BE","10 - 19",188,"altersklasse_covid19",96454,658,0.19,NA,0.68,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.008,0.8
202112,"BE","10 - 19",83,"altersklasse_covid19",96454,741,0.09,NA,0.77,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.005,0.5
202113,"BE","10 - 19",133,"altersklasse_covid19",96454,874,0.14,NA,0.91,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.007,0.7
202052,"BE","20 - 29",0,"altersklasse_covid19",119810,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202053,"BE","20 - 29",0,"altersklasse_covid19",119810,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202101,"BE","20 - 29",0,"altersklasse_covid19",119810,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",NA,NA
202102,"BE","20 - 29",54,"altersklasse_covid19",119810,54,0.05,0.05,0.05,53.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.012,1.2
202103,"BE","20 - 29",180,"altersklasse_covid19",119810,234,0.15,0.08,0.2,91,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.018,1.8
202104,"BE","20 - 29",87,"altersklasse_covid19",119810,321,0.07,0.17,0.27,196.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.008,0.8
202105,"BE","20 - 29",55,"altersklasse_covid19",119810,376,0.05,0.21,0.31,254.57,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.005,0.5
202106,"BE","20 - 29",261,"altersklasse_covid19",119810,637,0.22,0.24,0.53,291,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.017,1.7
202107,"BE","20 - 29",741,"altersklasse_covid19",119810,1378,0.62,0.28,1.15,328.29,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.036,3.6
202108,"BE","20 - 29",404,"altersklasse_covid19",119810,1782,0.34,0.37,1.49,443.71,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.025,2.5
202109,"BE","20 - 29",309,"altersklasse_covid19",119810,2091,0.26,0.44,1.75,520.86,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
202110,"BE","20 - 29",441,"altersklasse_covid19",119810,2532,0.37,0.53,2.11,628,"COVID19VaccDosesAdministered","2021-04-06_13-10-19","detailed",0.019,1.9
