geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
ZH,202026,0,127,NA,NA,1539275,0,8.25,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-26,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202027,0,46,NA,NA,685845,0,6.71,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202027,0,0,NA,NA,16128,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202027,0,3,NA,NA,55445,0,5.41,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202027,0,93,NA,NA,1039474,0,8.95,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202027,0,34,NA,NA,289468,0,11.75,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202027,0,53,NA,NA,195844,0,27.06,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202027,0,1,NA,NA,38747,0,2.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202027,0,86,NA,NA,321783,0,26.73,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202027,0,288,NA,NA,504128,0,57.13,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202027,0,13,NA,NA,40590,0,32.03,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202027,0,47,NA,NA,199021,0,23.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202027,0,4,NA,NA,73584,0,5.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202027,0,20,NA,NA,413120,0,4.84,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202027,0,51,NA,NA,176496,0,28.9,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202027,0,3,NA,NA,43087,0,6.96,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202027,0,0,NA,NA,37930,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202027,1,37,1,100,510734,0.2,7.24,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,1,0.2,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202027,0,2,NA,NA,82348,0,2.43,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202027,0,17,NA,NA,275247,0,6.18,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202027,0,23,NA,NA,160480,0,14.33,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202027,0,18,NA,NA,279547,0,6.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202027,0,313,NA,NA,351491,0,89.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202027,0,7,NA,NA,36703,0,19.07,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202027,0,302,NA,NA,805098,0,37.51,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,-1,-0.12,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202027,0,137,NA,NA,345525,0,39.65,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202027,0,8,NA,NA,127642,0,6.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202027,1,128,1,100,1539275,0.06,8.32,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-27,1,0.06,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202028,0,46,NA,NA,685845,0,6.71,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202028,0,0,NA,NA,16128,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202028,0,3,NA,NA,55445,0,5.41,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202028,0,93,NA,NA,1039474,0,8.95,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202028,0,34,NA,NA,289468,0,11.75,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202028,0,53,NA,NA,195844,0,27.06,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202028,0,1,NA,NA,38747,0,2.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202028,0,86,NA,NA,321783,0,26.73,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202028,0,288,NA,NA,504128,0,57.13,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202028,0,13,NA,NA,40590,0,32.03,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202028,0,47,NA,NA,199021,0,23.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202028,0,4,NA,NA,73584,0,5.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202028,0,20,NA,NA,413120,0,4.84,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202028,0,51,NA,NA,176496,0,28.9,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202028,0,3,NA,NA,43087,0,6.96,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202028,0,0,NA,NA,37930,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202028,0,37,NA,NA,510734,0,7.24,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,-1,-0.2,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202028,0,2,NA,NA,82348,0,2.43,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202028,0,17,NA,NA,275247,0,6.18,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202028,0,23,NA,NA,160480,0,14.33,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202028,0,18,NA,NA,279547,0,6.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202028,0,313,NA,NA,351491,0,89.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202028,0,7,NA,NA,36703,0,19.07,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202028,0,302,NA,NA,805098,0,37.51,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202028,0,137,NA,NA,345525,0,39.65,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202028,0,8,NA,NA,127642,0,6.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202028,3,131,1,100,1539275,0.19,8.51,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-28,2,0.13,200,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202029,0,46,NA,NA,685845,0,6.71,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202029,0,0,NA,NA,16128,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202029,0,3,NA,NA,55445,0,5.41,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202029,0,93,NA,NA,1039474,0,8.95,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202029,0,34,NA,NA,289468,0,11.75,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202029,0,53,NA,NA,195844,0,27.06,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202029,0,1,NA,NA,38747,0,2.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202029,0,86,NA,NA,321783,0,26.73,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202029,0,288,NA,NA,504128,0,57.13,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202029,0,13,NA,NA,40590,0,32.03,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202029,0,47,NA,NA,199021,0,23.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202029,0,4,NA,NA,73584,0,5.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202029,0,20,NA,NA,413120,0,4.84,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202029,0,51,NA,NA,176496,0,28.9,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202029,0,3,NA,NA,43087,0,6.96,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202029,0,0,NA,NA,37930,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202029,0,37,NA,NA,510734,0,7.24,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202029,0,2,NA,NA,82348,0,2.43,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202029,1,18,1,100,275247,0.36,6.54,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,1,0.36,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202029,2,25,1,100,160480,1.25,15.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,2,1.25,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202029,0,18,NA,NA,279547,0,6.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202029,0,313,NA,NA,351491,0,89.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202029,0,7,NA,NA,36703,0,19.07,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202029,0,302,NA,NA,805098,0,37.51,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202029,0,137,NA,NA,345525,0,39.65,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202029,0,8,NA,NA,127642,0,6.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202029,1,132,1,100,1539275,0.06,8.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-29,-2,-0.13,-66.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202030,0,46,NA,NA,685845,0,6.71,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202030,0,0,NA,NA,16128,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202030,0,3,NA,NA,55445,0,5.41,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202030,0,93,NA,NA,1039474,0,8.95,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202030,0,34,NA,NA,289468,0,11.75,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202030,2,55,1,100,195844,1.02,28.08,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,2,1.02,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202030,0,1,NA,NA,38747,0,2.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202030,0,86,NA,NA,321783,0,26.73,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202030,0,288,NA,NA,504128,0,57.13,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202030,0,13,NA,NA,40590,0,32.03,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202030,0,47,NA,NA,199021,0,23.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202030,0,4,NA,NA,73584,0,5.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202030,0,20,NA,NA,413120,0,4.84,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202030,0,51,NA,NA,176496,0,28.9,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202030,0,3,NA,NA,43087,0,6.96,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202030,0,0,NA,NA,37930,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202030,0,37,NA,NA,510734,0,7.24,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202030,1,3,1,100,82348,1.21,3.64,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,1,1.21,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202030,0,18,NA,NA,275247,0,6.54,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,-1,-0.36,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202030,0,25,NA,NA,160480,0,15.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,-2,-1.25,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202030,0,18,NA,NA,279547,0,6.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202030,0,313,NA,NA,351491,0,89.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202030,0,7,NA,NA,36703,0,19.07,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202030,0,302,NA,NA,805098,0,37.51,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202030,0,137,NA,NA,345525,0,39.65,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202030,0,8,NA,NA,127642,0,6.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202030,2,134,1,100,1539275,0.13,8.71,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-30,1,0.07,100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202031,2,48,1,100,685845,0.29,7,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,2,0.29,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202031,0,0,NA,NA,16128,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202031,0,3,NA,NA,55445,0,5.41,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202031,0,93,NA,NA,1039474,0,8.95,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202031,0,34,NA,NA,289468,0,11.75,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202031,0,55,NA,NA,195844,0,28.08,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,-2,-1.02,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202031,0,1,NA,NA,38747,0,2.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FR,202031,0,86,NA,NA,321783,0,26.73,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GE,202031,1,289,1,100,504128,0.2,57.33,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,1,0.2,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GL,202031,0,13,NA,NA,40590,0,32.03,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
GR,202031,0,47,NA,NA,199021,0,23.62,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
JU,202031,0,4,NA,NA,73584,0,5.44,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
LU,202031,0,20,NA,NA,413120,0,4.84,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NE,202031,0,51,NA,NA,176496,0,28.9,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
NW,202031,0,3,NA,NA,43087,0,6.96,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OW,202031,0,0,NA,NA,37930,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SG,202031,0,37,NA,NA,510734,0,7.24,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SH,202031,0,3,NA,NA,82348,0,3.64,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,-1,-1.21,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SO,202031,0,18,NA,NA,275247,0,6.54,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SZ,202031,0,25,NA,NA,160480,0,15.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TG,202031,1,19,1,100,279547,0.36,6.8,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,1,0.36,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
TI,202031,0,313,NA,NA,351491,0,89.05,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
UR,202031,0,7,NA,NA,36703,0,19.07,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VD,202031,1,303,1,100,805098,0.12,37.64,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,1,0.12,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
VS,202031,0,137,NA,NA,345525,0,39.65,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZG,202031,0,8,NA,NA,127642,0,6.27,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ZH,202031,0,134,NA,NA,1539275,0,8.71,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-31,-2,-0.13,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AG,202032,0,48,NA,NA,685845,0,7,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-32,-2,-0.29,-100,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AI,202032,0,0,NA,NA,16128,0,0,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-32,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
AR,202032,0,3,NA,NA,55445,0,5.41,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-32,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BE,202032,1,94,1,100,1039474,0.1,9.04,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-32,1,0.1,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BL,202032,0,34,NA,NA,289468,0,11.75,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-32,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
BS,202032,1,56,1,100,195844,0.51,28.59,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-32,1,0.51,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FL,202032,0,1,NA,NA,38747,0,2.58,COVID19Death,,2021-06-25_07-49-37,isoweek,2020-32,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
