"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"BL",202020,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202021,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202022,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202023,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"BL",202024,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202025,0,162,NA,NA,289468,0,55.96,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202026,1,163,1,100,289468,0.35,56.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202027,0,163,NA,NA,289468,0,56.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202028,0,163,NA,NA,289468,0,56.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202029,0,163,NA,NA,289468,0,56.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202030,1,164,1,100,289468,0.35,56.66,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202031,1,165,1,100,289468,0.35,57,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202032,1,166,1,100,289468,0.35,57.35,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202033,2,168,1,100,289468,0.69,58.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202034,0,168,NA,NA,289468,0,58.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202035,2,170,1,100,289468,0.69,58.73,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202036,0,170,NA,NA,289468,0,58.73,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202037,2,172,1,100,289468,0.69,59.42,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202038,1,173,1,100,289468,0.35,59.76,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202039,1,174,1,100,289468,0.35,60.11,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"BL",202040,1,175,1,100,289468,0.35,60.46,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202041,7,182,1,100,289468,2.42,62.87,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202042,17,199,1,100,289468,5.87,68.75,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202043,23,222,1,100,289468,7.95,76.69,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202044,32,254,1,100,289468,11.05,87.75,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202045,41,295,1,100,289468,14.16,101.91,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202046,56,351,1,100,289468,19.35,121.26,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202047,51,402,1,100,289468,17.62,138.88,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202048,43,445,1,100,289468,14.85,153.73,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202049,29,474,1,100,289468,10.02,163.75,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202050,34,508,1,100,289468,11.75,175.49,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202051,44,552,1,100,289468,15.2,190.69,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202052,47,599,1,100,289468,16.24,206.93,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202053,36,635,1,100,289468,12.44,219.37,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202101,25,660,1,100,289468,8.64,228,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202102,21,681,1,100,289468,7.25,235.26,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202103,11,692,1,100,289468,3.8,239.06,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202104,4,696,1,100,289468,1.38,240.44,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202105,3,699,1,100,289468,1.04,241.48,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202106,11,710,1,100,289468,3.8,245.28,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202107,6,716,1,100,289468,2.07,247.35,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202108,1,717,1,100,289468,0.35,247.7,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202109,5,722,1,100,289468,1.73,249.42,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE
"BL",202110,8,730,1,100,289468,2.76,252.19,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,FALSE
"BL",202111,9,739,1,100,289468,3.11,255.3,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE
"BL",202112,7,746,1,100,289468,2.42,257.71,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,TRUE
"BL",202113,17,763,1,100,289468,5.87,263.59,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE
"BL",202114,0,763,NA,NA,289468,0,263.59,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-14",FALSE,FALSE,FALSE,FALSE,FALSE
"BS",202009,3,3,1,100,195844,1.53,1.53,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202010,7,10,1,100,195844,3.57,5.11,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202011,26,36,1,100,195844,13.28,18.38,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202012,32,68,1,100,195844,16.34,34.72,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202013,40,108,1,100,195844,20.42,55.15,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202014,18,126,1,100,195844,9.19,64.34,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202015,9,135,1,100,195844,4.6,68.93,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202016,2,137,1,100,195844,1.02,69.95,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202017,2,139,1,100,195844,1.02,70.97,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202018,3,142,1,100,195844,1.53,72.51,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202019,1,143,1,100,195844,0.51,73.02,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202020,2,145,1,100,195844,1.02,74.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202021,0,145,NA,NA,195844,0,74.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202022,0,145,NA,NA,195844,0,74.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202023,0,145,NA,NA,195844,0,74.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"BS",202024,0,145,NA,NA,195844,0,74.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202025,0,145,NA,NA,195844,0,74.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202026,0,145,NA,NA,195844,0,74.04,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202027,3,148,1,100,195844,1.53,75.57,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202028,2,150,1,100,195844,1.02,76.59,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202029,1,151,1,100,195844,0.51,77.1,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202030,3,154,1,100,195844,1.53,78.63,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202031,3,157,1,100,195844,1.53,80.17,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202032,2,159,1,100,195844,1.02,81.19,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202033,6,165,1,100,195844,3.06,84.25,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202034,4,169,1,100,195844,2.04,86.29,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202035,0,169,NA,NA,195844,0,86.29,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202036,2,171,1,100,195844,1.02,87.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202037,0,171,NA,NA,195844,0,87.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202038,0,171,NA,NA,195844,0,87.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202039,2,173,1,100,195844,1.02,88.34,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"BS",202040,3,176,1,100,195844,1.53,89.87,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202041,3,179,1,100,195844,1.53,91.4,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202042,4,183,1,100,195844,2.04,93.44,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202043,22,205,1,100,195844,11.23,104.68,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202044,24,229,1,100,195844,12.25,116.93,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202045,36,265,1,100,195844,18.38,135.31,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202046,56,321,1,100,195844,28.59,163.91,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202047,36,357,1,100,195844,18.38,182.29,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202048,33,390,1,100,195844,16.85,199.14,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202049,49,439,1,100,195844,25.02,224.16,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202050,41,480,1,100,195844,20.94,245.09,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202051,42,522,1,100,195844,21.45,266.54,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202052,24,546,1,100,195844,12.25,278.79,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202053,21,567,1,100,195844,10.72,289.52,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202101,22,589,1,100,195844,11.23,300.75,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202102,17,606,1,100,195844,8.68,309.43,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202103,15,621,1,100,195844,7.66,317.09,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202104,11,632,1,100,195844,5.62,322.71,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202105,7,639,1,100,195844,3.57,326.28,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202106,3,642,1,100,195844,1.53,327.81,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202107,3,645,1,100,195844,1.53,329.34,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202108,8,653,1,100,195844,4.08,333.43,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202109,10,663,1,100,195844,5.11,338.53,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE
"BS",202110,12,675,1,100,195844,6.13,344.66,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,FALSE
"BS",202111,5,680,1,100,195844,2.55,347.22,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE
"BS",202112,7,687,1,100,195844,3.57,350.79,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,TRUE
"BS",202113,4,691,1,100,195844,2.04,352.83,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE
"BS",202114,0,691,NA,NA,195844,0,352.83,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-14",FALSE,FALSE,FALSE,FALSE,FALSE
"FL",202009,0,0,NA,NA,38747,0,0,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202010,1,1,1,100,38747,2.58,2.58,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202011,0,1,NA,NA,38747,0,2.58,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202012,0,1,NA,NA,38747,0,2.58,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202013,3,4,1,100,38747,7.74,10.32,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202014,4,8,1,100,38747,10.32,20.65,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202015,1,9,1,100,38747,2.58,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202016,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202017,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202018,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202019,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202020,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202021,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202022,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202023,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"FL",202024,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202025,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202026,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202027,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202028,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202029,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202030,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202031,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202032,0,9,NA,NA,38747,0,23.23,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202033,1,10,1,100,38747,2.58,25.81,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202034,0,10,NA,NA,38747,0,25.81,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202035,0,10,NA,NA,38747,0,25.81,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202036,0,10,NA,NA,38747,0,25.81,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202037,1,11,1,100,38747,2.58,28.39,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202038,2,13,1,100,38747,5.16,33.55,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202039,0,13,NA,NA,38747,0,33.55,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"FL",202040,0,13,NA,NA,38747,0,33.55,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202041,5,18,1,100,38747,12.9,46.46,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202042,3,21,1,100,38747,7.74,54.2,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202043,7,28,1,100,38747,18.07,72.26,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202044,13,41,1,100,38747,33.55,105.81,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202045,8,49,1,100,38747,20.65,126.46,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202046,7,56,1,100,38747,18.07,144.53,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202047,9,65,1,100,38747,23.23,167.75,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202048,7,72,1,100,38747,18.07,185.82,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202049,15,87,1,100,38747,38.71,224.53,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202050,9,96,1,100,38747,23.23,247.76,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202051,8,104,1,100,38747,20.65,268.41,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202052,15,119,1,100,38747,38.71,307.12,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202053,6,125,1,100,38747,15.49,322.61,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202101,9,134,1,100,38747,23.23,345.83,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202102,5,139,1,100,38747,12.9,358.74,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202103,3,142,1,100,38747,7.74,366.48,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202104,1,143,1,100,38747,2.58,369.06,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202105,3,146,1,100,38747,7.74,376.8,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202106,1,147,1,100,38747,2.58,379.38,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202107,0,147,NA,NA,38747,0,379.38,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202108,1,148,1,100,38747,2.58,381.97,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202109,0,148,NA,NA,38747,0,381.97,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE
"FL",202110,0,148,NA,NA,38747,0,381.97,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,FALSE
"FL",202111,1,149,1,100,38747,2.58,384.55,"COVID19Hosp","","2021-04-06_07-51-19","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE
