sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
unknown,AI,202039,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,AR,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,BE,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,BL,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,BS,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,FL,202039,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,FR,202039,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,GE,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,GL,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,GR,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,JU,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,LU,202039,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,NE,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,NW,202039,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,OW,202039,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,SG,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,SH,202039,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,SO,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,SZ,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,TG,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,TI,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,UR,202039,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,VD,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,VS,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,ZG,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,ZH,202039,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-39,0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,AG,202040,4,130,0.571,57.099999999999994,344733,1.16,37.71,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AI,202040,0,1,NA,NA,8303,0,12.04,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AR,202040,0,16,0,0,27938,0,57.27,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-3.58,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BE,202040,5,172,0.312,31.2,510170,0.98,33.71,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.2,25,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BL,202040,1,108,1,100,141890,0.7,76.12,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.7,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BS,202040,2,87,0.667,66.7,94997,2.11,91.58,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,0,-33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,FL,202040,0,9,NA,NA,19215,0,46.84,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,FR,202040,5,172,0.5,50,161153,3.1,106.73,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,2,1.24,66.7,-10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GE,202040,9,263,0.45,45,244184,3.69,107.71,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,6,2.46,200,7.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GL,202040,0,11,NA,NA,20546,0,53.54,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-4.87,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GR,202040,2,74,1,100,99707,2.01,74.22,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,2,2.01,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,JU,202040,2,41,0.4,40,36400,5.49,112.64,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-2,-5.5,-50,-40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,LU,202040,0,64,NA,NA,205976,0,31.07,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,NE,202040,2,82,0.667,66.7,86495,2.31,94.8,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,0,16.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,NW,202040,0,18,0,0,22053,0,81.62,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,OW,202040,0,8,NA,NA,19158,0,41.76,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SG,202040,1,103,0.333,33.300000000000004,256039,0.39,40.23,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-3,-1.17,-75,-46.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SH,202040,2,13,1,100,40768,4.91,31.89,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,2,4.91,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SO,202040,2,71,0.5,50,137659,1.45,51.58,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-0.73,-33.3,-10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SZ,202040,5,47,0.833,83.3,82213,6.08,57.17,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,5,6.08,NA,83.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TG,202040,4,61,0.571,57.099999999999994,140885,2.84,43.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.71,33.3,-42.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TI,202040,5,493,1,100,171141,2.92,288.07,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.58,25,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,UR,202040,0,13,NA,NA,18739,0,69.37,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,VD,202040,11,418,0.367,36.7,395189,2.78,105.77,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,5,1.26,83.3,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,VS,202040,5,163,0.417,41.699999999999996,171254,2.92,95.18,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,3,1.75,150,16.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,ZG,202040,0,27,NA,NA,64594,0,41.8,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-2,-3.1,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,ZH,202040,17,352,0.739,73.9,766679,2.22,45.91,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,7,0.92,70,21.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AG,202040,3,92,0.429,42.9,341112,0.88,26.97,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AI,202040,0,1,NA,NA,7825,0,12.78,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,AR,202040,1,10,1,100,27507,3.64,36.35,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,3.64,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BE,202040,11,133,0.688,68.8,529304,2.08,25.13,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,2,0.38,22.2,-0.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BL,202040,0,68,0,0,147578,0,46.08,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-0.68,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,BS,202040,1,90,0.333,33.300000000000004,100847,0.99,89.24,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.99,NA,33.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,FL,202040,0,4,NA,NA,19532,0,20.48,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,FR,202040,5,121,0.5,50,160630,3.11,75.33,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,3,1.86,150,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GE,202040,11,196,0.55,55.00000000000001,259944,4.23,75.4,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,6,2.31,120,-7.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GL,202040,0,8,NA,NA,20044,0,39.91,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,GR,202040,0,44,0,0,99314,0,44.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-1.01,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,JU,202040,3,31,0.6,60,37184,8.07,83.37,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,2,5.38,200,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,LU,202040,0,28,NA,NA,207144,0,13.52,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,NE,202040,1,56,0.333,33.300000000000004,90001,1.11,62.22,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-1.11,-50,-16.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,NW,202040,2,11,1,100,21034,9.51,52.3,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,2,9.51,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,OW,202040,0,2,NA,NA,18772,0,10.65,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SG,202040,2,60,0.667,66.7,254695,0.79,23.56,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.4,100,46.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SH,202040,0,8,0,0,41580,0,19.24,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SO,202040,2,42,0.5,50,137588,1.45,30.53,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,0,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,SZ,202040,1,17,0.167,16.7,78267,1.28,21.72,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,0,-83.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,TG,202040,3,38,0.429,42.9,138662,2.16,27.4,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,3,2.16,NA,42.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,TI,202040,0,303,0,0,180350,0,168.01,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-1,-0.55,-100,-20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,UR,202040,0,4,NA,NA,17964,0,22.27,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,VD,202040,19,319,0.633,63.3,409909,4.64,77.82,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,9,2.2,90,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,VS,202040,7,124,0.583,58.3,174271,4.02,71.15,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,1,0.58,16.7,-16.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,ZG,202040,0,6,NA,NA,63048,0,9.52,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,ZH,202040,6,244,0.261,26.1,772596,0.78,31.58,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,-3,-0.38,-33.3,-21.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AG,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AI,202040,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,AR,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BE,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BL,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,BS,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,FL,202040,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,FR,202040,0,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GE,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GL,202040,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,GR,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,JU,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,LU,202040,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,NE,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,NW,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,OW,202040,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SG,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SH,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SO,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,SZ,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,TG,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,TI,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,UR,202040,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,VD,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,VS,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,ZG,202040,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,ZH,202040,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-40,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AG,202041,9,139,0.75,75,344733,2.61,40.32,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,5,1.45,125,17.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AI,202041,1,2,1,100,8303,12.04,24.09,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,1,12.04,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,AR,202041,0,16,NA,NA,27938,0,57.27,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BE,202041,20,192,0.645,64.5,510170,3.92,37.63,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,15,2.94,300,33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BL,202041,4,112,0.571,57.099999999999994,141890,2.82,78.93,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,3,2.12,300,-42.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,BS,202041,2,89,0.667,66.7,94997,2.11,93.69,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,FL,202041,2,11,0.4,40,19215,10.41,57.25,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,2,10.41,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,FR,202041,9,181,0.474,47.4,161153,5.58,112.32,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,4,2.48,80,-2.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GE,202041,11,274,0.44,44,244184,4.5,112.21,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,2,0.81,22.2,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GL,202041,0,11,NA,NA,20546,0,53.54,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,GR,202041,4,78,1,100,99707,4.01,78.23,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,2,2,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,JU,202041,6,47,0.545,54.50000000000001,36400,16.48,129.12,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,4,10.99,200,14.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,LU,202041,1,65,0.333,33.300000000000004,205976,0.49,31.56,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,1,0.49,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,NE,202041,2,84,0.222,22.2,86495,2.31,97.12,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,0,-44.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,NW,202041,0,18,NA,NA,22053,0,81.62,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,OW,202041,1,9,1,100,19158,5.22,46.98,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,1,5.22,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SG,202041,14,117,0.609,60.9,256039,5.47,45.7,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,13,5.08,1300,27.599999999999994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SH,202041,1,14,0.5,50,40768,2.45,34.34,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,-1,-2.46,-50,-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SO,202041,2,73,0.333,33.300000000000004,137659,1.45,53.03,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,0,0,0,-16.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,SZ,202041,7,54,0.467,46.7,82213,8.51,65.68,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,2,2.43,40,-36.599999999999994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TG,202041,5,66,0.833,83.3,140885,3.55,46.85,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,1,0.71,25,26.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,TI,202041,3,496,0.375,37.5,171141,1.75,289.82,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,-2,-1.17,-40,-62.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,UR,202041,1,14,1,100,18739,5.34,74.71,COVID19Hosp,sex,2021-06-25_07-49-37,isoweek,2020-41,1,5.34,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
