,dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,rain.1h,snow.3h,rain.3h,snow.1h
644,2020-04-14 17:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.71,279.49,1016,52,277.59,285.93,1.81,52,0,,,,
645,2020-04-14 18:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",281.6,278.23,1017,52,275.93,283.71,1.81,52,0,,,,
646,2020-04-14 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.18,276.93,1017,61,278.71,281.48,1.81,52,0,,,,
647,2020-04-14 20:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",278.85,273.49,1018,54,278.15,279.82,4.27,158,0,,,,
648,2020-04-14 21:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",277.6,272.05,1018,52,274.26,278.71,4.27,158,0,,,,
649,2020-04-14 22:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",276.8,271.38,1018,60,274.26,278.15,4.27,158,0,,,,
650,2020-04-14 23:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",276.21,270.77,1019,61,274.26,277.59,4.24,154,27,,,,
651,2020-04-15 00:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",275.61,270.13,1019,62,274.26,277.59,4.24,154,27,,,,
652,2020-04-15 01:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",274.66,269.08,1019,62,273.15,277.59,4.24,154,27,,,,
653,2020-04-15 02:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",274.78,270.71,1019,65,273.15,277.59,2.21,183,84,,,,
654,2020-04-15 03:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",274.88,270.79,1020,64,272.04,277.59,2.21,183,84,,,,
655,2020-04-15 04:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",274.47,270.41,1020,67,272.04,277.04,2.21,183,84,,,,
656,2020-04-15 05:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",274.67,270.84,1020,66,271.48,277.59,1.88,341,56,,,,
657,2020-04-15 06:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",275.31,271.41,1022,60,272.04,278.15,1.88,341,56,,,,
658,2020-04-15 07:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",276.42,272.56,1022,57,274.82,279.82,1.88,341,56,,,,
659,2020-04-15 08:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",279.34,275.21,1023,43,275.37,283.15,2.1,80,0,,,,
660,2020-04-15 09:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.32,278.57,1022,34,278.71,285.37,1.5,0,0,,,,
661,2020-04-15 10:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",282.93,279.38,1023,57,279.82,286.48,2.61,358,0,,,,
662,2020-04-15 11:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",285.14,281.7,1035,19,281.48,287.04,0.45,4,0,,,,
663,2020-04-15 12:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",287.23,282.84,1020,27,283.15,291.15,2.6,220,0,,,,
664,2020-04-15 13:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.18,283.99,1020,29,283.71,292.15,2.6,230,0,,,,
665,2020-04-15 14:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.94,283.49,1019,30,283.15,293.15,4.6,250,0,,,,
666,2020-04-15 15:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",288.49,282.11,1018,28,283.71,294.15,5.7,260,0,,,,
667,2020-04-15 16:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",287.96,280.01,1017,26,283.15,294.15,7.7,260,0,,,,
668,2020-04-15 17:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",287.59,279.61,1017,26,281.48,294.15,7.7,260,0,,,,
669,2020-04-15 18:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",283.81,279.66,1030,26,279.82,287.59,1.79,68,0,,,,
670,2020-04-15 19:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",284.33,282.82,1018,81,278.71,291.15,1.5,0,0,,,,
671,2020-04-15 20:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",282.17,278.48,1019,36,276.48,289.15,1.5,0,13,,,,
672,2020-04-15 21:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.71,277.75,1020,41,275.93,287.15,2.1,90,13,,,,
673,2020-04-15 22:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.99,275.92,1021,50,275.93,285.15,4.02,149,13,,,,
674,2020-04-15 23:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.23,276.84,1021,50,275.93,284.15,1.5,0,7,,,,
675,2020-04-16 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.01,276.6,1021,50,275.37,284.15,1.5,80,7,,,,
676,2020-04-16 00:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.01,276.6,1021,50,275.37,284.15,1.5,80,7,,,,
677,2020-04-16 01:00:00,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",279.8,277.06,1021,50,275.37,284.15,0.5,0,9,,,,
678,2020-04-16 02:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.66,276.04,1021,66,276.48,282.15,2.47,142,14,,,,
679,2020-04-16 03:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.57,277.28,1021,65,276.48,282.04,0.5,0,19,,,,
680,2020-04-16 04:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",278.51,275.26,1021,61,275.37,281.48,1.5,100,14,,,,
681,2020-04-16 05:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",278.63,275.39,1021,61,275.37,282.04,1.5,100,43,,,,
682,2020-04-16 06:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",279.84,277.59,1021,65,275.37,282.59,0.5,0,45,,,,
683,2020-04-16 07:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",280.79,277.64,1022,57,275.93,283.15,1.6,128,43,,,,
684,2020-04-16 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",285.66,283.39,1022,43,282.59,289.26,0.46,163,100,,,,
685,2020-04-16 09:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",287.11,284.76,1021,38,283.15,289.82,0.5,0,100,,,,
686,2020-04-16 10:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",287.22,284.05,1020,29,282.59,290.37,1.0,0,100,,,,
687,2020-04-16 11:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",288.53,286.74,1019,64,282.59,293.15,2.1,230,99,,,,
688,2020-04-16 12:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",288.94,285.12,1018,28,283.71,293.15,2.1,250,99,,,,
689,2020-04-16 13:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",289.75,284.97,1018,28,284.82,294.15,3.6,230,99,,,,
690,2020-04-16 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.47,285.86,1017,24,284.82,295.15,3.1,240,15,,,,
691,2020-04-16 15:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.75,285.04,1016,28,284.82,296.15,5.1,260,15,,,,
692,2020-04-16 16:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.35,284.59,1015,28,285.37,296.15,5.1,250,15,,,,
693,2020-04-16 17:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",288.6,283.75,1015,35,283.15,295.15,4.1,250,22,,,,
694,2020-04-16 18:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",287.86,282.4,1015,32,280.93,294.15,4.6,270,22,,,,
695,2020-04-16 19:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",285.59,279.99,1016,34,279.82,293.15,4.6,270,22,,,,
696,2020-04-16 20:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",284.83,282.03,1016,42,279.82,290.15,1.0,0,33,,,,
697,2020-04-16 21:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",283.67,279.82,1017,47,278.71,288.15,2.6,100,33,,,,
698,2020-04-16 22:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",283.56,279.67,1018,38,278.71,289.15,2.1,110,33,,,,
699,2020-04-16 23:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",282.59,279.3,1018,50,278.71,287.15,1.77,152,37,,,,
700,2020-04-17 00:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",281.57,279.33,1018,58,278.15,285.15,0.5,0,37,,,,
701,2020-04-17 01:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.62,279.0,1018,57,278.15,284.82,1.0,100,78,,,,
702,2020-04-17 02:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.92,277.08,1018,57,277.59,284.15,2.6,100,80,,,,
703,2020-04-17 03:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.84,277.9,1018,61,278.15,283.15,1.5,80,80,,,,
704,2020-04-17 04:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.64,278.68,1019,70,277.04,284.26,0.5,0,80,,,,
705,2020-04-17 05:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.1,277.7,1019,70,277.04,283.15,1.0,0,77,,,,
706,2020-04-17 06:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.91,278.7,1019,70,279.82,283.71,2.6,90,77,,,,
707,2020-04-17 07:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.33,279.39,1019,66,278.71,285.37,2.1,60,77,,,,
708,2020-04-17 08:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.51,283.27,1019,58,283.71,289.26,3.1,80,54,,,,
709,2020-04-17 09:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",288.17,285.43,1018,41,286.48,289.82,1.5,80,54,,,,
710,2020-04-17 10:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.2,286.54,1017,34,284.82,291.48,1.0,0,54,,,,
711,2020-04-17 11:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",290.59,287.86,1016,30,285.93,293.71,1.0,0,46,,,,
712,2020-04-17 12:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",290.63,287.26,1015,32,285.93,294.26,2.1,240,46,,,,
713,2020-04-17 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",290.93,287.27,1014,27,285.37,296.15,2.1,230,20,,,,
714,2020-04-17 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.0,285.65,1014,33,285.93,296.15,5.1,250,20,,,,
715,2020-04-17 15:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",296.15,290.51,1014,33,296.15,296.15,6.7,260,40,,,,
716,2020-04-17 16:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",295.15,290.63,1014,35,295.15,295.15,5.1,260,40,,,,
717,2020-04-17 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",295.15,290.45,1014,33,295.15,295.15,5.1,260,40,,,,
718,2020-04-17 18:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",294.15,290.6,1014,32,294.15,294.15,3.1,270,40,,,,
719,2020-04-17 19:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",292.15,289.5,1015,39,292.15,292.15,2.1,270,20,,,,
720,2020-04-17 20:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",291.15,289.3,1015,42,291.15,291.15,1.0,0,97,,,,
721,2020-04-17 21:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",290.15,287.97,1016,45,290.15,290.15,1.5,0,97,,,,
722,2020-04-17 22:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",288.15,285.54,1016,51,288.15,288.15,2.1,100,97,,,,
723,2020-04-17 23:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",287.15,285.64,1016,54,287.15,287.15,0.5,0,98,,,,
724,2020-04-18 00:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",286.15,284.66,1016,58,286.15,286.15,0.5,110,98,,,,
725,2020-04-18 01:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",286.15,284.11,1016,54,286.15,286.15,1.0,0,97,,,,
726,2020-04-18 02:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",284.15,282.09,1016,71,284.15,284.15,1.62,178,93,,,,
727,2020-04-18 03:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",283.15,281.09,1017,76,283.15,283.15,1.62,178,93,,,,
728,2020-04-18 04:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",284.15,281.95,1017,66,284.15,284.15,1.5,110,93,,,,
729,2020-04-18 05:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",283.15,280.2,1018,71,283.15,283.15,2.6,90,89,,,,
730,2020-04-18 06:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",283.15,280.55,1018,71,283.15,283.15,2.1,60,89,,,,
731,2020-04-18 07:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",284.15,282.65,1018,66,284.15,284.15,0.5,0,89,,,,
732,2020-04-18 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",287.15,285.64,1019,54,287.15,287.15,0.5,0,97,,,,
733,2020-04-18 09:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",289.15,287.85,1018,51,289.15,289.15,0.5,0,97,,,,
734,2020-04-18 10:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",292.15,290.48,1017,37,292.15,292.15,0.5,0,97,,,,
735,2020-04-18 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",293.15,290.72,1016,34,293.15,293.15,1.5,0,20,,,,
736,2020-04-18 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",294.15,291.19,1016,35,294.15,294.15,2.6,220,20,,,,
737,2020-04-18 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",296.15,291.67,1015,38,296.15,296.15,5.7,250,20,,,,
738,2020-04-18 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",297.15,292.05,1014,33,297.15,297.15,6.2,250,20,,,,
739,2020-04-18 15:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",298.15,292.34,1014,31,298.15,298.15,7.2,250,40,,,,
740,2020-04-18 16:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",297.15,291.7,1013,33,297.15,297.15,6.7,250,40,,,,
741,2020-04-18 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",296.15,290.51,1014,33,296.15,296.15,6.7,260,40,,,,
742,2020-04-18 18:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",294.15,288.84,1014,37,294.15,294.15,6.2,260,40,,,,
743,2020-04-18 19:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",293.15,290.41,1014,40,293.15,293.15,2.6,270,75,,,,
744,2020-04-18 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",293.15,289.16,1015,42,293.15,293.15,4.6,230,75,,,,
745,2020-04-18 21:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",292.15,288.75,1015,48,292.15,292.15,4.1,240,79,,,,
746,2020-04-18 22:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",290.15,288.7,1015,51,290.15,290.15,1.0,0,79,,,,
747,2020-04-18 23:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",289.15,287.74,1016,55,289.15,289.15,1.0,0,69,,,,
748,2020-04-19 00:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",288.15,286.13,1016,54,288.15,288.15,1.5,130,69,,,,
749,2020-04-19 01:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.15,284.7,1016,62,286.15,286.15,0.72,132,69,,,,
750,2020-04-19 02:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.15,283.85,1016,66,285.15,285.15,0.5,0,82,,,,
751,2020-04-19 03:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.15,283.85,1015,66,285.15,285.15,0.5,0,82,,,,
752,2020-04-19 04:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.15,283.15,1015,66,285.15,285.15,1.5,60,82,,,,
753,2020-04-19 05:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.15,283.09,1015,76,284.15,284.15,0.5,0,64,,,,
754,2020-04-19 06:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.15,281.75,1015,71,284.15,284.15,2.1,70,64,,,,
755,2020-04-19 07:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.15,283.94,1015,66,286.15,286.15,2.1,80,64,,,,
756,2020-04-19 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",287.15,284.59,1015,62,287.15,287.15,2.6,70,100,,,,
757,2020-04-19 09:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",289.15,286.62,1014,55,289.15,289.15,2.6,80,100,,,,
758,2020-04-19 10:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",291.15,288.94,1013,48,291.15,291.15,2.1,80,100,,,,
759,2020-04-19 11:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",294.15,292.83,1012,37,294.15,294.15,0.5,0,100,,,,
760,2020-04-19 12:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",294.15,292.48,1011,37,294.15,294.15,1.0,0,20,,,,
761,2020-04-19 13:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",294.15,290.1,1010,43,294.15,294.15,5.1,250,20,,,,
762,2020-04-19 14:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",292.15,287.57,1010,52,292.15,292.15,6.2,260,20,,,,
763,2020-04-19 15:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",292.15,288.14,1010,55,292.15,292.15,5.7,260,75,,,,
764,2020-04-19 16:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",292.15,289.2,1009,59,292.15,292.15,4.6,270,100,,,0.67,
765,2020-04-19 17:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",291.15,289.26,1010,63,291.15,291.15,3.1,260,40,,,,
766,2020-04-19 18:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",291.15,290.38,1010,63,291.15,291.15,1.5,270,40,0.3,,,
767,2020-04-19 19:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",290.15,289.72,1010,67,290.15,290.15,1.0,0,100,,,1.04,
768,2020-04-19 20:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",289.15,289.06,1010,77,289.15,289.15,1.0,0,100,,,0.48,
769,2020-04-19 21:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",289.15,289.11,1011,72,289.15,289.15,0.5,0,20,,,,
770,2020-04-19 22:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",288.15,287.77,1010,77,288.15,288.15,1.0,260,20,,,,
771,2020-04-19 23:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",287.15,286.54,1010,71,287.15,287.15,0.5,0,20,,,,
772,2020-04-20 00:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",286.15,285.55,1010,76,286.15,286.15,0.5,0,100,,,0.18,
773,2020-04-20 01:00:00,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",287.15,285.98,1010,67,287.15,287.15,1.0,130,96,,,0.23,
774,2020-04-20 02:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",286.15,285.55,1009,76,286.15,286.15,0.5,0,93,,,,
775,2020-04-20 03:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",284.15,282.44,1009,87,284.15,284.15,2.1,250,93,,,,
776,2020-04-20 04:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",284.15,282.26,1009,87,284.15,284.15,2.36,147,93,,,,
777,2020-04-20 05:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",284.15,282.95,1009,81,284.15,284.15,1.0,0,96,,,,
778,2020-04-20 06:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",284.15,282.6,1009,81,284.15,284.15,1.5,70,20,,,,
779,2020-04-20 07:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",285.15,282.84,1009,76,285.15,285.15,2.6,70,96,,,,
780,2020-04-20 08:00:00,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",288.15,285.74,1008,67,288.15,288.15,3.1,90,100,,,,
781,2020-04-20 09:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",291.15,289.98,1008,52,291.15,291.15,1.0,0,20,,,,
782,2020-04-20 10:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",293.15,291.45,1007,49,293.15,293.15,2.1,240,20,,,,
783,2020-04-20 11:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",294.15,292.37,1007,40,294.15,294.15,1.5,0,20,,,,
784,2020-04-20 12:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",296.15,294.19,1006,38,296.15,296.15,2.1,230,40,,,,
785,2020-04-20 13:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",291.92,284.88,1006,33,287.04,297.15,7.7,70,40,,,,
786,2020-04-20 14:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",292.82,285.27,1005,29,288.15,298.15,8.2,70,40,,,,
787,2020-04-20 15:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.96,284.93,1005,33,288.71,296.15,7.7,70,75,,,,
788,2020-04-20 16:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",291.05,286.41,1005,33,287.59,295.15,4.1,70,75,,,,
789,2020-04-20 17:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290.73,285.34,1005,33,287.04,295.15,5.1,70,75,,,,
790,2020-04-20 18:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",289.5,285.47,1006,35,285.37,294.15,3.1,90,40,,,,
791,2020-04-20 19:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",288.3,283.88,1007,37,283.71,293.15,3.6,100,75,,,,
792,2020-04-20 20:00:00,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.93,281.91,1007,37,277.04,293.15,2.6,110,75,,,,
793,2020-04-20 21:00:00,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",284.1,280.73,1008,39,277.04,292.15,1.5,0,20,,,,
794,2020-04-20 22:00:00,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",283.88,280.84,1008,39,277.04,292.15,1.0,0,40,,,,
